title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
the boy who cried werewolf,Eric Bross,Nickelodeon Productions,Brooke Shields,Victoria Justice,Brooke D'Orsay,97.0,Family Fantasy Horror TV Movie,English Deutsch,United States of America Canada,,,2010.0
nothing but the night,Peter Sasdy,Charlemagne Productions,Christopher Lee,Peter Cushing,Diana Dors,90.0,Crime Horror Mystery Thriller,English,United Kingdom,,,1973.0
destroyer,William A. Seiter,Columbia Pictures,Edward G. Robinson,Glenn Ford,Marguerite Chapman,99.0,Adventure Drama War,English,United States of America,9000000.0,,1943.0
mr hockey the gordie howe story,Andy Mikita,Brightlight Pictures David E. Kelley Productions,Michael Shanks,Kathleen Robertson,Martin Cummins,88.0,Drama,English,Canada,,,2013.0
gone nutty,Carlos Saldanha,Twentieth Century Fox Film Corporation Blue Sky Studios,Chris Wedge,unknown,unknown,5.0,Animation Comedy,English,United States of America,,,2002.0
the heart machine,Zachary Wigon,Parts and Labor,John Gallagher Jr.,Kate Lyn Sheil,David Call,85.0,Drama Thriller,English,United States of America,,,2014.0
starry eyes,Kevin Kolsch Dennis Widmyer,Dark Sky Films Snowfort Pictures Parallactic Pictures Title Media,Alex Essoe,Amanda Fuller,Noah Segan,98.0,Horror,English,United States of America,,,2014.0
end of the road,Aram Avakian,Max L. Raab Productions,Stacy Keach,James Earl Jones,Harris Yulin,110.0,Drama Comedy,English,United States of America,,,1970.0
when marnie was there,Hiromasa Yonebayashi,Studio Ghibli Hakuhodo DY Media Partners KDDI Corporation Nippon Television Network (NTV) Mitsubishi Motors Corporation,Sara Takatsuki,Kasumi Arimura,Nanako Matsushima,103.0,Animation Drama,日本語,Japan,,561085.0,2014.0
lupin the 3rd,Ryûhei Kitamura,Toho,Shun Oguri,Meisa Kuroki,Go Ayano,133.0,Action Adventure Comedy,English 日本語,Japan,10500000.0,,2014.0
the monkey king,Soi Cheang,Mandarin Film Filmko Pictures,Donnie Yen,Aaron Kwok,Joe Chen,119.0,Action Adventure Family,普通话 English,China,82000000.0,,2014.0
song of the sea,Tomm Moore,Irish Film Board Digital Graphics Big Farm Cartoon Saloon Super Productions Magellan Films Mélusine Productions Noerlum Studios Studio 352,Brendan Gleeson,Fionnula Flanagan,David Rawle,93.0,Family Animation Fantasy,English,Belgium Denmark France Ireland Luxembourg,,857522.0,2014.0
rakuen tsuihou - expelled from paradise,Seiji Mizushima,Aniplex Toei Animation Graphinica,Rie Kugimiya,Shin'ichirou Miki,Hiroshi Kamiya,104.0,Action Animation Science Fiction,English Deutsch 日本語,Japan,,,2014.0
kiki's delivery service,Takashi Shimizu,Toei Company,Fuka Koshiba,Machiko Ono,Hirofumi Arai,108.0,Fantasy,日本語,Japan,6900000.0,4493017.0,2014.0
exit,Marek Polgar,Daniel Collert Filmproduktion Röde Orm Filmproduktion AB Isis Cataegis,Kylie Trounson,Michael Finney,Hannah Moore,90.0,Drama,English,Australia,,,2011.0
tied,Hélène Fillières,Albertine Production,Benoît Poelvoorde,Laetitia Casta,Richard Bohringer,80.0,Drama,Français,France,,,2013.0
the magic crystal,Antti Haikala,Epidem,Jukka Nylund,Paula Vesala,Kiti Kokkonen,80.0,Family Adventure Foreign Animation Comedy,suomi Português,Belgium Finland,5000000.0,,2011.0
beyond the lights,Gina Prince-Bythewood,Relativity Media Homegrown Pictures Black Entertainment Television (BET) Relativity Sports Undisputed Cinema,Gugu Mbatha-Raw,Nate Parker,Minnie Driver,116.0,Romance Drama,English,United States of America,7000000.0,14618727.0,2014.0
misunderstood,Jerry Schatzberg,Metro-Goldwyn-Mayer (MGM) Producers Sales Organization (PSO) Vides Cinematografica Accent Films B.V.,Gene Hackman,Henry Thomas,Rip Torn,91.0,Drama,English,Italy United States of America,10000000.0,1525532.0,1984.0
treasure of the four crowns,Ferdinando Baldi,Lotus Films Blum Group JAD Films International Inc. M.T.G. Lupo-Anthony-Quintano Productions,Ana Obregón,Tony Anthony,Gene Quintano,97.0,Adventure,Italiano English Español,Italy Spain United States of America,,,1983.0
the last shark,Enzo G. Castellari,Film Ventures International (FVI) Horizon Film,James Franciscus,Vic Morrow,Micaela Pignatelli,88.0,Horror,English,Italy,,,1981.0
paulette,Jérôme Enrico,Gaumont Légende Films (koprodukcja) France 2 Cinéma (koprodukcja),Bernadette Lafont,Carmen Maura,Dominique Lavanant,87.0,Crime Comedy,Français,France,,29494.0,2013.0
in the heart of the sea,Ron Howard,"Imagine Entertainment Spring Creek Productions Warner Bros. Roth Films K. JAM Media Cott Productions Surf Film Enelmar Productions, A.I.E.",Chris Hemsworth,Benjamin Walker,Cillian Murphy,122.0,Thriller Drama Adventure Action History,English,United States of America,100000000.0,93820758.0,2015.0
don't take god's children for wild geese,Michel Audiard,Gaumont International,Bernard Blier,Marlène Jobert,Françoise Rosay,85.0,Comedy Crime,Français,France,,,1968.0
les tuche,Olivier Baroux,Pathé Distribution,Jean-Paul Rouve,Isabelle Nanty,Claire Nadeau,95.0,Comedy,Français,France,,,2011.0
comme les 5 doigts de la main,Alexandre Arcady,Alexandre Films New Light Films,Vincent Elbaz,Éric Caravaca,Patrick Bruel,117.0,Crime,Français,France,,,2010.0
iceman,Law Wing-cheong,China 3D Digital Entertainment,Donnie Yen,Wang Baoqiang,Huang Sheng-Yi,103.0,Adventure History Action Science Fiction Comedy Fantasy,广州话 / 廣州話,China Hong Kong,,,2014.0
stockholm stories,Karin Fahlén,Sonet Film SVT Chimney Sweden Film i Väst Chamdin & Stöhr Filmproduktion,Martin Wallström,Jonas Karlsson,Cecilia Frode,97.0,Drama,Dansk svenska,Sweden,,,2013.0
pressed,Justin Donnelly,QubeFilm,Luke Goss,Tyler Johnston,Michael Eklund,105.0,Crime Thriller,English Français Deutsch,Canada,,,2011.0
the care bears adventure in wonderland,Raymond Jafelice,unknown,Bob Dermer,Eva Almos,Dan Hennessey,75.0,Family Animation,English,unknown,5000000.0,2608000.0,1987.0
merry-go-round,Rupert Julian Erich von Stroheim,unknown,Norman Kerry,Mary Philbin,Cesare Gravina,110.0,Drama Romance,English,Hong Kong,,,1923.0
fatty and mabel adrift,Roscoe 'Fatty' Arbuckle,Keystone Film Company,Roscoe 'Fatty' Arbuckle,Mabel Normand,Al St. John,34.0,Comedy,English,United States of America,,,1916.0
a connecticut yankee in king arthur's court,Mel Damski,Schaefer/Karpf Productions Consolidated Productions,Keshia Knight Pulliam,Michael Gross,Jean Marsh,96.0,Adventure Comedy Family,English,United States of America,,,1989.0
a promise,Patrice Leconte,Wild Bunch Fidélité Films Scope Pictures Orange Cinéma Séries Cofinova Développement 6 Le Tax Shelter du Gouvernement Fédéral de Belgique,Rebecca Hall,Alan Rickman,Richard Madden,94.0,Drama Romance,English,Belgium France,,,2013.0
alien nation: dark horizon,Kenneth Johnson,Kenneth Johnson Productions 20th Century Fox Foxstar Productions,Gary Graham,Jenny Gago,Eric Pierpoint,90.0,Science Fiction,English,United States of America,,,1994.0
alien nation: body and soul,Kenneth Johnson,20th Century Fox Television,Gary Graham,Eric Pierpoint,Michele Scarabelli,87.0,TV Movie Science Fiction,English,United States of America,,,1995.0
alien nation: the enemy within,Kenneth Johnson,20th Century Fox Television,Gary Graham,Eric Pierpoint,Michele Scarabelli,91.0,Science Fiction,English,United States of America,,,1996.0
alien nation: millennium,Kenneth Johnson,20th Century Fox Television National Studios Inc.,Gary Graham,Eric Pierpoint,Michele Scarabelli,90.0,Science Fiction,English,United States of America,,,1996.0
the pig,Nagraj Manjule,"Navalakha Arts, Media & Entertainment Holy Basil Productions",Somnath Avghade,Suraj Pawar,Kishore Kadam,105.0,Drama Family,English,India,,,2013.0
crackers,Louis Malle,Universal Pictures,Donald Sutherland,Jack Warden,Sean Penn,98.0,Action Comedy Crime,English,United States of America,12000000.0,129268.0,1984.0
the wall,Yash Chopra,Trimurti Films Pvt. Ltd.,Amitabh Bachchan,Shashi Kapoor,Neetu Singh,174.0,Action Crime Drama,हिन्दी,India,3000000.0,4500000.0,1975.0
city slacker,James Larkin,unknown,Fiona Gillies,Tom Conti,Geoffrey Streatfeild,90.0,Romance,English,unknown,,,2012.0
hello ladies: the movie,Stephen Merchant,Home Box Office (HBO),Stephen Merchant,Christine Woods,Kevin Weisman,85.0,Comedy,English,United States of America,,,2014.0
dzhamilya,Irina Poplavskaya,Mosfilm,Natalya Arinbasarova,Altynbek Kenzhekov,Nasreddin Dubashev,83.0,War Drama Romance,Pусский,Russia,,,1969.0
codebreaker,Clare Beavan,Channel 4 Story Center Films Furnace,Ed Stoppard,Henry Goodman,Paul McGann,62.0,Documentary Drama,English,United Kingdom,,,2011.0
listen up philip,Alex Ross Perry,Sailor Bear Washington Square Films Faliro House Productions,Jason Schwartzman,Elisabeth Moss,Jonathan Pryce,108.0,Comedy Drama,English,Greece United States of America,,200126.0,2014.0
hot stuff,Dom DeLuise,Rastar Pictures,Dom DeLuise,Suzanne Pleshette,Jerry Reed,91.0,Comedy,English,unknown,,,1979.0
squeeze play,Lloyd Kaufman,Troma Entertainment,Jennifer Hetrick,Jim Harris,Rick Gitlin,96.0,Comedy,English,United States of America,150000.0,,1979.0
love you you,Jingle Ma,Deyi Production Blue River Films,AngelaBaby,Eddie Peng,Michael S. New,91.0,Romance Science Fiction Drama,普通话,Hong Kong,,,2011.0
ain't in it for my health: a film about levon helm,Jacob Hatley,unknown,Levon Helm,Billy Bob Thornton,Libby Titus,83.0,Documentary,English,unknown,,,2010.0
seducing mr. perfect,Sang-woo Kim,Sidus DCG Plus Lotte Entertainment Sovik Venture Capital October Pictures,Daniel Henney,Uhm Jung-hwa,Kim Ki-hyun,107.0,Romance,한국어/조선말,South Korea,2800000.0,,2006.0
jurassic world,Colin Trevorrow,Universal Studios Amblin Entertainment Legendary Pictures Fuji Television Network Dentsu,Chris Pratt,Bryce Dallas Howard,Irrfan Khan,124.0,Action Adventure Science Fiction Thriller,English,United States of America,150000000.0,1513528810.0,2015.0
citizenfour,Laura Poitras,Participant Media HBO Documentary Films Praxis Films,Edward Snowden,Glenn Greenwald,Laura Poitras,114.0,Documentary,English Deutsch Português,Germany United States of America,,3003169.0,2014.0
dans la peau d'une grande,Pascal Lahmani,Scarlett Production,Claire Keim,Mathieu Delarive,Julie-Anne Roth,0.0,Comedy,Français,France,,,2011.0
david et madame hansen,Alexandre Astier,Canal+ Pathé,Isabelle Adjani,Alexandre Astier,Julie-Anne Roth,89.0,Comedy Drama,Français,France,8806000.0,,2012.0
pop redemption,Martin Le Gall,Gaumont Avalon Région Midi-Pyrénnées 22h22,Julien Doré,Yacine Belhousse,Audrey Fleurot,0.0,Comedy,Français,France,,,2013.0
home sweet home,Didier Le Pêcheur,Program 33,Judith Godrèche,Daniel Prévost,Alexandre Astier,100.0,Comedy Horror,English Français,France,,,2008.0
lol (laughing out loud),Lisa Azuelos,M6 Films TF1 Films Production Canal+ CinéCinéma Pathé Bethsabée Mucho Poisson Rouge Pictures Centre National de la Cinématographie (CNC),Sophie Marceau,Christa Théret,Alexandre Astier,103.0,Comedy,Français,France,10900000.0,31451622.0,2008.0
asterix: the mansions of the gods,Alexandre Astier Louis Clichy,Canal Plus M6 Films M6 Studio Belvision Mikros Image Ciné+ M6 Société Nouvelle de Cinématographie (SNC) Centre National de la Cinématographie (CNC) W9 Grid Animation,Roger Carel,Alexandre Astier,Lionnel Astier,85.0,Animation Comedy Adventure,Français,France United States of America,30000000.0,42830578.0,2014.0
she monkeys,Lisa Aschan,Atmo Media Network,Mathilda Paradeiser,Linda Molin,Isabella Lindquist,84.0,Drama,svenska,Sweden,1.0,,2011.0
the taking of deborah logan,Adam Robitel,Bad Hat Harry Productions Jeff Rice Films Casadelic Pictures Guerin-Adler-Scott Pictures,Jill Larson,Anne Ramsay,Michelle Ang,90.0,Horror Mystery Thriller,English,United States of America,,,2014.0
admissions,Melissa Painter,unknown,Lauren Ambrose,Amy Madigan,Christopher Lloyd,84.0,Drama,English,unknown,,,2004.0
house hunting,Eric Hurt,Pillage and Plunder Pictures,Marc Singer,Art LaFleur,Hayley DuMond,102.0,Mystery Thriller,English,United States of America,,,2013.0
alive inside,Michael Rossato-Bennett,Impact Partners Artemis Rising,Oliver Sacks,Bobby McFerrin,unknown,74.0,Documentary,English,United States of America,,,2014.0
last i heard,David Rodriguez,unknown,Paul Sorvino,Chazz Palminteri,Michael Rapaport,98.0,Drama Comedy,English,unknown,,,2013.0
god forgives... i don't!,Giuseppe Colizzi,Productores Exhibidores Films Sociedad Anónima (PEFSA) Cronocinematografica S.p.a.,Terence Hill,Bud Spencer,Gina Rovere,109.0,Action Western,Italiano,Italy,,,1967.0
santa who?,William Dear,Hearst Entertainment Productions Gleneagle Productions,Leslie Nielsen,Steven Eckholdt,Robyn Lively,92.0,Comedy Fantasy,English Pусский,United States of America,,,2000.0
hit by lightning,Ricky Blitt,Zed Filmworks Chantal Chamandy Entertainment (CCE),Stephanie Szostak,Jon Cryer,Will Sasso,89.0,Romance Comedy Crime,English,Canada,,,2014.0
the incite mill,Hideo Nakata,Warner Bros.,Tatsuya Fujiwara,Haruka Ayase,Satomi Ishihara,107.0,Drama Horror Thriller,日本語,Japan,,,2010.0
pumzi,Wanuri Kahiu,Inspired Minority Pictures,Chantelle Burger,Kudzani Moswela,Tammy Richards,21.0,Science Fiction Drama,English,South Africa Kenya,35000.0,,2009.0
1½ knights - in search of the ravishing princess herzelinde,Til Schweiger Torsten Künstler Christof Wahl,SevenPictures barefoot films Warner Bros. Lionheart Entertainment,Til Schweiger,Rick Kavanian,Julia Dietze,116.0,Adventure Comedy,Deutsch,Germany,67000000.0,16680689.0,2008.0
christmas cottage,Michael Campus,Lionsgate,Jared Padalecki,Marcia Gay Harden,Peter O'Toole,96.0,Drama Romance Family,English,Canada United States of America,,,2008.0
a five star life,Maria Sole Tognazzi,Ministero per i Beni e le Attività Culturali Augustus Color Bianca Film,Margherita Buy,Stefano Accorsi,Fabrizia Sacchi,85.0,Drama,Italiano,Italy,,,2013.0
the boy in the mirror,Guilherme Fiúza Zenha,Camisa Listrada,Lino Facioli,Regiane Alves,Ricardo Blat,78.0,Family Adventure Drama,Português,Brazil,,,2014.0
my dear desperado,Kim Kwang-sik,Lotte Entertainment,Park Joong-hoon,Jung Yu-mi,Park Won-sang,100.0,Romance Comedy Drama,한국어/조선말,South Korea,800000.0,4214668.0,2010.0
the 39 steps,James Hawes,British Broadcasting Corporation (BBC),Rupert Penry-Jones,Lydia Leonard,David Haig,90.0,Thriller Mystery Adventure,Deutsch English,United Kingdom,,,2008.0
horrible bosses 2,Sean Anders,New Line Cinema BenderSpink RatPac Entertainment,Jason Bateman,Jason Sudeikis,Charlie Day,108.0,Comedy,English,United States of America,42000000.0,107670357.0,2014.0
poto and cabengo,Jean-Pierre Gorin,Zweites Deutsches Fernsehen (ZDF) J.P. Gorin,Jean-Pierre Gorin,Sheila Sharp,Hans Teuchart,77.0,Documentary,Français English Deutsch,United States of America Germany,,,1980.0
detention of the dead,Alex Craig Mann,Gala Film,Jacob Zachar,Alexa Nikolas,Christa Brittany  Allen,87.0,Comedy Horror,English,United States of America,500000.0,,2012.0
devil's doorway,Anthony Mann,Metro-Goldwyn-Mayer (MGM),Robert Taylor,Louis Calhern,Paula Raymond,84.0,Western,English,United States of America,,,1950.0
diary of a madman,Reginald Le Borg,United Artists,Vincent Price,Nancy Kovack,Chris Warfield,96.0,Horror,English,United States of America,,,1963.0
disciples of the 36th chamber,Liu Chia-Liang,Shaw Brothers,Hsiao Ho,Gordon Liu Chia-Hui,Lily Li Li-Li,89.0,Action,广州话 / 廣州話 Deutsch Italiano 普通话,Hong Kong,,,1985.0
disengagement,Amos Gitai,Agav Films Agat Films & Cie Agav Hafakot,Juliette Binoche,Jeanne Moreau,Barbara Hendricks,115.0,Drama,العربية English Français עִבְרִית Italiano,Germany France Israel,,,2007.0
the beaver trilogy,Trent Harris,unknown,Crispin Glover,Sean Penn,E.G. Daily,83.0,Documentary Music,English,United States of America,,,2000.0
divorce,William Nigh,Monogram Pictures,Kay Francis,Bruce Cabot,Helen Mack,71.0,Drama,English,United States of America,,,1945.0
doctor at large,Ralph Thomas,The Rank Organisation,Dirk Bogarde,Muriel Pavlow,Donald Sinden,104.0,Comedy Romance,English,United Kingdom,,,1957.0
doctor in distress,Ralph Thomas,The Rank Organisation,Dirk Bogarde,James Robertson Justice,Samantha Eggar,102.0,Comedy,English,United Kingdom,,,1963.0
doctor in the house,Ralph Thomas,The Rank Organisation,Dirk Bogarde,Muriel Pavlow,Kenneth More,92.0,Comedy,English,United Kingdom,,,1954.0
don juan,Alan Crosland,Warner Bros.,John Barrymore,Mary Astor,Myrna Loy,112.0,Adventure Romance,France,United States of America,,1300000.0,1926.0
don juan,Jacques Weber,Mate Producciones S.A. Tornasol Films Blue Dahlia Productions Road Movies Filmproduktion,Jacques Weber,Michel Boujenah,Emmanuelle Béart,104.0,Comedy Romance,Français,Spain France Germany,,1300000.0,1998.0
don't answer the phone!,Robert Hammer,Scorpion,James Westmoreland,Ben Frank,Flo Lawrence,94.0,Horror Thriller,English,United States of America,,,1980.0
don't give up the ship,Norman Taurog,Paramount Pictures Hal Wallis Productions,Jerry Lewis,Dina Merrill,Diana Spencer,89.0,Comedy,English,United States of America,,,1959.0
don't go near the water,Charles Walters,Metro-Goldwyn-Mayer (MGM) Avon Productions (II),Glenn Ford,Gia Scala,Earl Holliman,107.0,Adventure Comedy Romance,Español,United States of America,,,1957.0
donner pass,Elise Robertson,Pentrex,Desiree Hall,Erik Stocklin,Adelaide Kane,90.0,Horror,English,United States of America,300000.0,,2012.0
double trouble,John Paragon,Trans-Cinema TV,Peter Paul,David Paul,Roddy McDowall,86.0,Action Comedy Music Romance,English,Italy,,1600000.0,1992.0
down the shore,Harold Guskin,unknown,Famke Janssen,James Gandolfini,Maria Dizzia,93.0,Drama Romance,English,unknown,,,2011.0
down to the sea in ships,Henry Hathaway,Twentieth Century Fox Film Corporation,Richard Widmark,Lionel Barrymore,Dean Stockwell,120.0,Drama,English,United States of America,,,1949.0
dr. dolittle: million dollar mutts,Alex Zamm,Twentieth Century Fox Home Entertainment,Kyla Pratt,Jason Bryden,Doron Bell,90.0,Comedy Family Fantasy,English,United States of America,6000000.0,,2009.0
dr. dolittle: tail to the chief,Craig Shapiro,Davis Entertainment DD4C Productions,Kyla Pratt,Peter Coyote,Malcolm Stewart,85.0,Comedy Family Fantasy,English,Canada United States of America,6000000.0,,2008.0
