title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
blind,Ahn Sang-Hoon,Lemming Film Motlys,Kim Ha-neul,Yoo Seung-Ho,Jo Hee-bong,111.0,Thriller,한국어/조선말,South Korea,,,2011.0
lockout,Stephen St. Leger James Mather,Canal+ EuropaCorp Ciné+,Guy Pearce,Maggie Grace,Joseph Gilgun,95.0,Action Thriller Science Fiction,English,France,20000000.0,32204030.0,2012.0
bedevilled,Jang Cheol-Soo,Filma Pictures Tori Pictures,Seo Young-hee,Ji Seong-Won,Baek Su-Ryeon,115.0,Thriller Crime Drama Horror,한국어/조선말,South Korea,700000.0,,2010.0
lucky,Gil Cates Jr.,"Panache Productions 2.4.7. Films Compagnie Cinématographique, La Tchin Tchin Productions",Colin Hanks,Jeffrey Tambor,Mimi Rogers,103.0,Comedy Romance,France,United States of America,,,2011.0
resurrect dead: the mystery of the toynbee tiles,Jon Foy,unknown,Justin Duerr,Colin Smith,Steve Weinik,86.0,Documentary,English,United States of America,,,2011.0
a lonely place to die,Julian Gilbey,Carnaby International Molinare Studios Eigerwand Pictures,Melissa George,Ed Speleers,Eamonn Walker,99.0,Adventure Action Thriller Crime,English Italiano,United Kingdom,4000000.0,25345000.0,2011.0
"caltiki, the immortal monster",Mario Bava Riccardo Freda,Lux Film Galatea Film Climax Pictures,John Merivale,Didi Perego,Gérard Herter,76.0,Thriller Adventure Science Fiction Horror,Italiano,Italy United States of America,,,1959.0
snowtown,Justin Kurzel,South Australian Film Corporation Screen Australia Warp Films Australia,Lucas Pittaway,Daniel Henshall,Louise Harris,119.0,Crime Drama Horror Thriller,English,Australia,2000000.0,8452.0,2011.0
space battleship yamato,Takashi Yamazaki,Tokyo Broadcasting System (TBS) Mainichi Broadcasting System (MBS) Sedic Tokyo FM Broadcasting Co. Hokkaido Broadcasting Co. Sedic International Shogakukan Hakuhodo DY Media Partners Abe Shuji Chubu-nippon Broadcasting Company (CBC) RKB Mainichi Broadcasting Corporation Robot Communications Tohokushinsha Film,Hiroyuki Ikeuchi,Takuya Kimura,Meisa Kuroki,131.0,Science Fiction,日本語,Japan,12000000.0,11212294.0,2010.0
nothing lasts forever,Tom Schiller,Metro-Goldwyn-Mayer (MGM) Broadway Pictures,Zach Galligan,Apollonia van Ravenstein,Lauren Tom,82.0,Science Fiction Comedy Fantasy,English,United States of America,,,1984.0
zero bridge,Tariq Tapa,unknown,Mohamad Imran Tapa,Taniya Khan,Ali Mohammad Dar,96.0,Drama,English اردو,India United States of America,,,2011.0
the bleeding,Charlie Picerni,Iron Bull Films Indifferent Entertainment,Michael Madsen,Vinnie Jones,Armand Assante,80.0,Action Horror Thriller,English,United States of America,7000000.0,,2009.0
wreckers,D.R. Hood,Likely Story,Benedict Cumberbatch,Claire Foy,Shaun Evans,85.0,Drama,English,United Kingdom,,,2011.0
fat head,Tom Naughton,Middle Road Pictures,Tom Naughton,Chareva Naughton,Morgan Spurlock,104.0,Documentary,English,United States of America,150000.0,,2009.0
the runner,Amir Naderi,The Institute for the Intellectual Development of Children & Young Adults,Majid Niroumand,Musa Torkizadeh,Abbas Nazeri,94.0,Drama,فارسی,Iran,6000000.0,,1984.0
last exit,David Noel Bourke,Heretic Films Last Exit Productions,Gry Bay,Morten Vogelius,Jette Philipsen,97.0,Crime Drama Thriller,English,Denmark,,,2003.0
verbo,Eduardo Chapero-Jackson,Canal Plus Telecinco Cinema Filmax Apache,Alba García,Miguel Ángel Silvestre,Najwa Nimri,87.0,Fantasy Drama Adventure,Español,France Spain,,,2011.0
the frankenstein syndrome,Sean Tretta,Ominous Productions NWR Film Productions,Ed Lauter,Louis Mandylor,Tiffany Shepis,88.0,Horror Science Fiction,English,United States of America,,,2010.0
a thousand months,Faouzi Bensaïdi,Entre Chien et Loup Zweites Deutsches Fernsehen (ZDF) Gloria Films Radio Télévision Belge Francophone (RTBF) Agora Films Soread-2M Studio El Orch,Fouad Labied,Nezha Rahile,Mohamed Majd,124.0,Drama,Français,Germany France Belgium Morocco,,,2003.0
the secret nation,Jorge Sanjinés,Televisión Española (TVE) Grupo Ukamau,Reynaldo Yujra,Delfina Mamani,Orlando Huanca,128.0,Drama,Español ,Bolivia,,,1989.0
manrape,Jörn Donner,Jörn Donner Productions Stockholm Film,Anna Godenius,Gösta Bredefeldt,Toni Regner,99.0,Drama Crime,svenska,Sweden,,,1978.0
passion of love,Ettore Scola,San Francisco Film Famous Films Productions,Bernard Giraudeau,Valeria D'Obici,Laura Antonelli,117.0,Drama,Italiano,Italy France,,,1981.0
!women art revolution,Lynn Hershman Leeson,Impact Partners Chicken & Egg Pictures Hotwire Productions Zeitgeist Films,Lynn Hershman Leeson,Eleanor Antin,Janine Antoni,83.0,Documentary,English,unknown,,,2010.0
casa de mi padre,Matt Piedmont,NALA Films Gary Sanchez Productions Lions Gate,Will Ferrell,Gael García Bernal,Génesis Rodríguez,84.0,Comedy Western,English Español,United States of America,,5909483.0,2012.0
corman's world: exploits of a hollywood rebel,Alex Stapleton,A&E IndieFilms Far Hills Pictures Stick 'N' Stone Productions Gallant Films,Roger Corman,Martin Scorsese,Robert De Niro,95.0,Documentary,English,United States of America,,,2011.0
tropical fish,Chen Yu-Hsun,Central Motion Picture Corporation,Yi-fan Chen,Wen Ying,Akio Chen,107.0,Comedy Drama,普通话,Taiwan,,,1995.0
prom queen: the marc hall story,John L'Ecuyer,unknown,Aaron Ashmore,Jean Pierre Bergeron,Mac Fyfe,92.0,Comedy Drama,English,Canada,,,2004.0
evolver,Mark Rosman,Trimark Pictures,Ethan Embry,Cassidy Rae,William H. Macy,90.0,Action Horror Science Fiction,English,United States of America,,,1994.0
letters to santa,Mitja Okorn,Off Camera Entertainment H9 Films Moody Independent Hallmark Media,Maciej Stuhr,Tomasz Karolak,Agnieszka Dygant,116.0,Comedy Romance,Polski,Poland,,,2011.0
dragon age: redemption,Peter Winther,unknown,Felicia Day,Masam Holden,Marcia Battise,48.0,Action Adventure Fantasy,English,unknown,,,2011.0
jiro dreams of sushi,David Gelb,Sundial Pictures Preferred Content,Jiro Ono,Masuhiro Yamamoto,Yoshikazu Ono,82.0,Documentary,日本語,United States of America,,2550508.0,2011.0
damsels in distress,Whit Stillman,Westerly Films,Greta Gerwig,Carrie MacLemore,Megalyn Echikunwoke,99.0,Comedy Romance,English,United States of America,,1314358.0,2012.0
a skin too few: the days of nick drake,Jeroen Berkvens,unknown,Nick Drake,Gabrielle Drake,unknown,48.0,Documentary Music,English,Netherlands,,,2002.0
human lanterns,Sun Chung,Shaw Brothers,Lau Wing,Chen Kuan-Tai,Lo Lieh,95.0,Action Horror,普通话,Hong Kong,,,1982.0
a warm december,Sidney Poitier,First Artists,Sidney Poitier,Ester Anderson,Yvette Curtis,99.0,Drama Romance,English,United States of America,1641000.0,1600000.0,1973.0
white night wedding,Baltasar Kormákur,BlueEyes Productions,Hilmir Snær Guðnason,Margrét Vilhjálmsdóttir,Laufey Elíasdóttir,96.0,Drama Foreign,Íslenska,Iceland,,,2008.0
salmon fishing in the yemen,Lasse Hallström,BBC Films Lionsgate UK Film Council CBS Films Davis Films Shine Pictures Kudos Film and Television,Emily Blunt,Ewan McGregor,Kristin Scott Thomas,107.0,Drama,English,United Kingdom,5000000.0,34564651.0,2011.0
hotel,Richard Quine,Warner Bros.,Rod Taylor,Karl Malden,Kevin McCarthy,124.0,Drama,English,United States of America,,,1967.0
eden of the east movie i: the king of eden,Kenji Kamiyama,Production I.G.,Ryohei Kimura,Sakiko Tamagawa,Takuya Eguchi,82.0,Animation Drama Mystery Science Fiction,日本語,Japan,,,2009.0
eden of the east movie ii: paradise lost,Kenji Kamiyama,Production I.G.,Ryohei Kimura,Sakiko Tamagawa,Takuya Eguchi,93.0,Animation Mystery,日本語,Japan,,,2010.0
saving face,Daniel Junge Sharmeen Obaid-Chinoy,HBO Documentary Films JungeFilms,Mohammad Jawad,Joan Chen,Lynn Chen,40.0,Crime Documentary,اردو English,Pakistan United States of America,2500000.0,1230000.0,2012.0
admiral yamamoto,Seiji Maruyama,Toho Company,Toshirō Mifune,Yûzô Kayama,Yôko Tsukasa,0.0,War Drama,日本語,Japan,,,1968.0
meeting evil,Chris Fisher,Sony Pictures,Leslie Bibb,Samuel L. Jackson,Luke Wilson,89.0,Crime Drama Mystery Thriller,English,United States of America,,525.0,2012.0
wrath of the titans,Jonathan Liebesman,"Legendary Pictures Thunder Road Pictures Warner Bros. Cott Productions Furia de Titanes II, A.I.E.",Sam Worthington,Liam Neeson,Ralph Fiennes,99.0,Adventure,English,Spain United States of America,150000000.0,301000000.0,2012.0
bending the rules,Artie Mandelberg,WWE Studios,Adam Copeland,Jamie Kennedy,D'Arcy Allen,83.0,Action Drama,English,United States of America,,,2012.0
seven brothers,Wilho Ilmari,Metro-Goldwyn-Mayer Loew's Incorporated,Edvin Laine,Eino Kaipainen,Kaarlo Kytö,108.0,Comedy Drama Western,English,United States of America,,5000000.0,1939.0
paan singh tomar,Tigmanshu Dhulia,UTV Motion Pictures,Irrfan Khan,Mahie Gill,Zakir Hussain,135.0,Crime Drama,हिन्दी,India,,,2012.0
the horrible dr. hichcock,Riccardo Freda,Panda - Società per l'Industria Cinematografica,Barbara Steele,Robert Flemyng,Silvano Tranquilli,88.0,Horror,Italiano,Italy,,,1962.0
detachment,Tony Kaye,Appian Way Kingsgate Films Paper Street Films,Adrien Brody,Marcia Gay Harden,James Caan,97.0,Drama,English,United States of America,,72689.0,2011.0
four sided triangle,Terence Fisher,Hammer Films,Barbara Payton,James Hayter,Stephen Murray,81.0,Fantasy Science Fiction Romance,English,United Kingdom,,,1953.0
the incredible hulk returns,Bill Bixby Nicholas Corea,New World Television,Bill Bixby,Lou Ferrigno,Jack Colvin,100.0,Action Drama Adventure,English,United States of America,,,1988.0
answers to nothing,Matthew Leutwyler,unknown,Dane Cook,Elizabeth Mitchell,Julie Benz,124.0,Drama Thriller Mystery,English,unknown,,,2011.0
4:44 last day on earth,Abel Ferrara,Wild Bunch,Willem Dafoe,Shanyn Leigh,Natasha Lyonne,85.0,Drama Fantasy Science Fiction Thriller,English,United States of America,,17801.0,2011.0
iron sky,Timo Vuorensola,Blind Spot Pictures Oy 27 Films Production New Holland Pictures,Julia Dietze,Christopher Kirby,Götz Otto,93.0,Action Comedy Science Fiction,English Deutsch,Finland Germany Australia,7500000.0,8135031.0,2012.0
the ghost,Riccardo Freda,Panda Societa per L'Industria Cinematografica,Barbara Steele,Peter Baldwin,Elio Jotta,97.0,Horror Thriller,Italiano,Italy,,,1963.0
absentia,Mike Flanagan,Blue Dot Productions FallBack Plan Productions,Katie Parker,Courtney Bell,Morgan Peter Brown,92.0,Mystery Horror Thriller,English,United States of America,70000.0,,2011.0
there's something wrong with aunt diane,Liz Garbus,Moxie Firecracker Films,Jesse Temple,Brad Katinas,Diane Schuler,100.0,Documentary,English,United States of America,,,2011.0
american reunion,Jon Hurwitz Hayden Schlossberg,Universal Pictures,Jason Biggs,Alyson Hannigan,Seann William Scott,113.0,Comedy,English,United States of America,50000000.0,234989584.0,2012.0
ticked-off trannies with knives,Israel Luna,unknown,Krystal Summers,Willam Belli,Kelexis Davenport,0.0,Horror,English,United States of America,,,2010.0
the raid,Gareth Evans,Celluloid Dreams Pt. Merantau Films XYZ Films,Iko Uwais,Joe Taslim,Donny Alamsyah,101.0,Action Thriller Crime,Bahasa indonesia,Indonesia United States of America France,1100000.0,4105187.0,2011.0
the cabin in the woods,Drew Goddard,Lionsgate Mutant Enemy Productions,Kristen Connolly,Chris Hemsworth,Anna Hutchison,95.0,Horror Thriller,English 日本語,United States of America,30000000.0,66486080.0,2012.0
delicacy,Stéphane Foenkinos David Foenkinos,StudioCanal,Audrey Tautou,François Damiens,Bruno Todeschini,108.0,Drama Comedy Romance,Français Español,France,1000.0,9696204.0,2011.0
god bless america,Bobcat Goldthwait,Jerkschool Productions Darko Entertainment,Joel Murray,Tara Lynne Barr,Mackenzie Brooke Smith,104.0,Comedy Drama,English,United States of America,,122550.0,2011.0
the desert of forbidden art,Amanda Pope Tchavdar Georgiev,unknown,Ed Asner,Sally Field,Ben Kingsley,80.0,History Documentary,English,Canada United States of America,,,2011.0
the wayshower,Jsu Garcia John-Roger,unknown,Eric Roberts,Peter Stormare,Sally Kirkland,90.0,Drama,English,United States of America,,,2011.0
frankenstein,J. Searle Dawley,Edison Manufacturing Company,Mary Fuller,Charles Ogle,Augustus Phillips,13.0,Horror Science Fiction,unknown,United States of America,291000.0,12000000.0,1910.0
the clay bird,Tareque Masud,Audiovision,Nurul Islam Bablu,Russell Farazi,Jayanto Chattopadhyay,98.0,Drama Foreign,বাংলা,Bangladesh,,,2002.0
the dupes,Tewfik Saleh,National Film Organization,Mohamed Kheir-Halouani,Abderrahman Alrahy,Bassan Lofti Abou-Ghazala,107.0,Drama,العربية,Syrian Arab Republic,,,1973.0
romantics anonymous,Jean-Pierre Améris,Angoa-Agicoa Procirep France 3 Cinéma StudioCanal Rhône-Alpes Cinéma Canal+ CinéCinéma Pan-Européenne France Télévision Cinémage 4 Radio Télévision Belge Francophone (RTBF) Climax Films Le Tax Shelter du Gouvernement Fédéral de Belgique Casa Kafka Pictures La Banque Postale Image 3 Centre National de la Cinématographie (CNC) Uni Étoile 7 Media Programme of the European Community Dexia Movie Tax Shelter Empowered by Dexia,Isabelle Carré,Benoît Poelvoorde,Lorella Cravotta,80.0,Drama Comedy Romance,Français,Belgium France,,,2010.0
the unknown woman,Giuseppe Tornatore,Manigolda Film Medusa Film,Kseniya Rappoport,Michele Placido,Claudia Gerini,80.0,Documentary,suomi,Italy France,8000000.0,,2011.0
popatopolis,Clay Westervelt,unknown,Monique Parent,Glori-Anne Gilbert,Jim Wynorski,75.0,Documentary,English,United States of America,250000.0,,2009.0
the gamma people,John Gilling,Columbia Pictures Corporation Warwick Film Productions,Paul Douglas,Eva Bartok,Leslie Phillips,79.0,Science Fiction Horror Comedy,English,United Kingdom,,,1956.0
"wild, wild planet",Antonio Margheriti,Southern Cross Feature Film Company Mercury Film International,Lisa Gastoni,Massimo Serato,Carlo Giustini,93.0,Science Fiction,Italiano,Italy,,,1965.0
egg,Semih Kaplanoğlu,Kaplan Film Inkas Film & T.V. Productions PPV Athens,Saadet Isil Aksoy,Ufuk Bayraktar,Tülin Özen,97.0,Drama,Türkçe,Turkey Greece,,,2007.0
village people radio show,Amir Muhammad,Da Huang Pictures,C.D. Abdullah,Suriani Abdullah,Bront Palarae,72.0,Documentary,Bahasa melayu,Malaysia,,,2007.0
the day i was not born,Florian Cossen,ARD,Jessica Schwarz,Michael Gwisdek,Rafael Ferro,94.0,Drama Foreign,English Deutsch Español,Argentina Germany,,,2010.0
genesis,Nacho Cerdà,Les Films Alain Sarde Les Films de la Véranda RAI Canal+,Pep Tosar,Trae Houlihan,unknown,30.0,Drama Horror Romance Foreign,English,Spain,,,1998.0
the big night,Joseph Losey,Philip A. Waxman Productions Inc.,John Drew Barrymore,Preston Foster,Joan Lorring,75.0,Drama Thriller,English,United States of America,,,1951.0
housefull 2,Sajid Khan,Nadiadwala Grandson Entertainment Eros Worldwide,Akshay Kumar,John Abraham,Ritesh Deshmukh,145.0,Drama Comedy Romance,हिन्दी,India,6071922.0,25097277.0,2012.0
agent vinod,Sriram Raghavan,Illuminati Films Pvt Ltd,Saif Ali Khan,Kareena Kapoor,Adil Hussain,157.0,Action Foreign,हिन्दी,India,,698210.0,2012.0
after,Alberto Rodríguez,CalMaple Films Wattpad Offspring Entertainment Diamond Film Productions Voltage Pictures Frayed Pages Entertainment,Tristán Ulloa,Guillermo Toledo,Blanca Romero,0.0,Drama,English,United States of America,14000000.0,69500000.0,2009.0
lust for gold,Mircea Veroiu Dan Pița,Romania Film,Leopoldina Balanuta,Lucia Boga,Dora Ivanciuc,86.0,Drama,Română,Romania,,,1974.0
footnote,Joseph Cedar,United King Films,Shlomo Bar-Aba,Lior Ashkenazi,Aliza Rosen,103.0,Drama Comedy,עִבְרִית,Israel,,,2011.0
café de flore,Jean-Marc Vallée,Item 7 Monkey Pack Films,Vanessa Paradis,Hélène Florent,Evelyne Brochu,120.0,Drama Romance,Français,Canada France,,1674801.0,2011.0
l!fe happens,Kat Coiro,Stardust Pictures Dot Dot Dot Productions,Krysten Ritter,Kate Bosworth,Rachel Bilson,100.0,Comedy,English,Canada United States of America,930000.0,30905.0,2011.0
midnight movie,Jack Messitt,Bigfoot Entertainment,Rebekah Brandes,Daniel Bonjour,Greg Cirulnick,82.0,Horror,English,United States of America,1000000.0,,2008.0
ollie hopnoodle's haven of bliss,Dick Bartlett,unknown,Jerry O'Connell,James Sikking,Dorothy Lyman,89.0,Comedy Family TV Movie,English,unknown,,,1988.0
the silent house,Gustavo Hernández,Elle Driver Tokio Films,Florencia Colucci,Abel Tripaldi,Gustavo Alonso,86.0,Drama Horror Mystery Thriller,Español,Uruguay,6000.0,,2010.0
silent house,Chris Kentis Laura Lau,Elle Driver Tazora Films,Elizabeth Olsen,Adam Trese,Eric Sheffer Stevens,85.0,Horror Mystery,English,France United States of America,2000000.0,13101672.0,2011.0
wild about harry,Declan Lowney,unknown,Brendan Gleeson,Amanda Donohoe,James Nesbitt,91.0,Comedy Romance Drama,English,United Kingdom Ireland Germany,,,2000.0
keeping the promise,Sheldon Larry,unknown,Keith Carradine,Annette O'Toole,Brendan Fletcher,0.0,Drama,English,United States of America Canada,,,1997.0
helsinki napoli - all night long,Mika Kaurismäki,Villealfa Filmproductions Salinas Filmproduktion Finnkino Durium Milano Christa Saredi,Kari Väänänen,Roberta Manfredi,Jean-Pierre Castaldi,0.0,Crime Comedy,Deutsch suomi,Finland Germany Switzerland,2270000.0,,1987.0
the three stooges,Bobby Farrelly Peter Farrelly,Wessler Entertainment,Sean Hayes,Will Sasso,Chris Diamantopoulos,92.0,Comedy,English,United States of America,30000000.0,54819301.0,2012.0
the raven,James McTeigue,Relativity Media,John Cusack,Luke Evans,Alice Eve,111.0,Crime Thriller Mystery,English,Hungary Serbia Spain United States of America,26000000.0,29657751.0,2012.0
the ballad of nessie,Stevie Wermers,Walt Disney Pictures Walt Disney Animation Studios,Billy Connolly,unknown,unknown,6.0,Animation Family Fantasy,English Português,United States of America,,,2011.0
the big bang,Tony Krantz,North by Northwest Entertainment Flame Ventures,Antonio Banderas,Thomas Kretschmann,Sienna Guillory,101.0,Action Mystery Thriller,English,United States of America,17000000.0,,2011.0
