title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
eva,Joseph Losey,Paris Film Productions Interopa Film,Jeanne Moreau,Stanley Baker,Giorgio Albertazzi,100.0,Drama,Italiano English,France Italy,,,1962.0
you're telling me!,Erle C. Kenton,Paramount,W.C. Fields,Joan Marsh,Buster Crabbe,66.0,Comedy,English,United States of America,,,1934.0
mother wore tights,Walter Lang,Twentieth Century Fox Film Corporation,Betty Grable,Dan Dailey,Mona Freeman,107.0,Music,English,United States of America,,,1947.0
the ides of march,George Clooney,Appian Way Crystal City Entertainment Cross Creek Pictures Exclusive Media Group Smokehouse Pictures,Ryan Gosling,George Clooney,Philip Seymour Hoffman,101.0,Drama,English,United States of America,12500000.0,75993061.0,2011.0
the proud and the beautiful,Yves Allégret Rafael E. Portas,Reforma Films Compagnie Industrielle et Commerciale Cinématographique (CICC),Gérard Philipe,Michèle Morgan,Carlos López Moctezuma,0.0,Drama,Français Español,Mexico France,,,1953.0
punk in london,Wolfgang Büld,Stein Film Hochschule für Fernsehen und Film München,Gaye Black,Kevin Rowland,Paul Simonon,111.0,Documentary Music,Germany,United Kingdom,,,1977.0
the star witness,William A. Wellman,Warner Bros. The Vitaphone Corporation,Walter Huston,Grant Mitchell,Frances Starr,68.0,Crime Drama,English,United States of America,,,1931.0
the strip,László Kardos,Metro-Goldwyn-Mayer (MGM),Mickey Rooney,Sally Forrest,William Demarest,85.0,Crime Drama,English,United States of America,,,1951.0
bad girl,Frank Borzage,Fox Film Corporation,James Dunn,Sally Eilers,Minna Gombell,90.0,Romance,English,United States of America,1500000.0,,1931.0
kill list,Ben Wheatley,Rook Films Warp X,Neil Maskell,MyAnna Buring,Harry Simpson,95.0,Horror Thriller Crime,svenska English,United Kingdom,500000.0,171760.0,2011.0
killer elite,Gary McKendry,Current Entertainment Omnilab Media Ambience Entertainment International Traders Open Road Films Sighvatsson Films Palomar Pictures (II) Film Victoria Wales Creative IP Fund,Jason Statham,Clive Owen,Robert De Niro,116.0,Action Adventure Thriller,English,Australia United States of America,66000000.0,57777106.0,2011.0
the dukes,Robert Davi,unknown,Robert Davi,Chazz Palminteri,Elya Baskin,96.0,Comedy Crime Drama Music,English,United States of America,,,2007.0
bobby fischer against the world,Liz Garbus,HBO Films Moxie Firecracker Films LM Media Production,Bobby Fischer,Henry Kissinger,Harry Benson,93.0,Documentary Drama,English,United States of America Iceland United Kingdom,,,2011.0
badmaash company,Parmeet Sethi,Yash Raj Films,Shahid Kapoor,Anushka Sharma,Meiyang Chang,144.0,Comedy Crime Drama,हिन्दी,India,6250000.0,8500000.0,2010.0
bellflower,Evan Glodell,Coatwolf Productions,Evan Glodell,Jessie Wiseman,Tyler Dawson,106.0,Action Drama Romance,English,United States of America,17000.0,101236.0,2011.0
50/50,Jonathan Levine,Summit Entertainment Mandate Pictures,Joseph Gordon-Levitt,Seth Rogen,Anna Kendrick,100.0,Comedy Drama,English,United States of America,8000000.0,39187783.0,2011.0
clapham junction,Adrian Shergold,Darlow Smithson Productions Channel 4 Television,Tom Beard,James Bellamy,Rachael Blake,99.0,Drama,English,United Kingdom,,,2007.0
warrior of the lost world,David Worth,Royal Film Continental Motion Pictures A.D.I. Inc.,Robert Ginty,Persis Khambatta,Donald Pleasence,92.0,Action Science Fiction,English,Italy United States of America,500000.0,,1983.0
main street,John Doyle,1984 Private Defense Contractors,Colin Firth,Orlando Bloom,Amber Tamblyn,92.0,Drama Romance,English,United States of America,10000000.0,,2010.0
superman and the mole-men,Lee Sholem,Lippert Pictures,George Reeves,Phyllis Coates,Beverly Washburn,58.0,Drama Science Fiction Action Family Fantasy,English,United States of America,275000.0,,1951.0
rat pfink a boo boo,Ray Dennis Steckler,Morgan Picture Corporation,Carolyn Brandt,Ron Haydock,Titus Moede,72.0,Comedy Action Thriller,English,United States of America,,,1966.0
the turin horse,Béla Tarr Ágnes Hranitzky,Medienboard Berlin-Brandenburg Vega Film Zero Fiction Film Fonds Eurimages du Conseil de l'Europe TT Filmmûhely Motion Picture Public Foundation of Hungary Werc Werk Works Movie Partners In Motion Film,János Derzsi,Erika Bók,Mihály Kormos,146.0,Drama,Deutsch Magyar,Hungary France Germany Switzerland,,53690.0,2011.0
generation p,Victor Ginzburg,Gorky Film Studio,Mikhail Efremov,Andrey Fomin,Sergey Shnurov,112.0,Comedy Drama Science Fiction,Pусский,Russia,7000000.0,,2011.0
once upon a time in anatolia,Nuri Bilge Ceylan,Zeynofilm Production 2006 1000 Volt,Muhammet Uzuner,Yılmaz Erdoğan,Taner Birsel,150.0,Drama Crime,Türkçe,Bosnia and Herzegovina Turkey,,138730.0,2011.0
the artist,Michel Hazanavicius,France 3 Cinéma La Petite Reine Studio 37 uFilm Jouror Productions La Classe Américaine JD Prod,Jean Dujardin,Bérénice Bejo,John Goodman,100.0,Drama Comedy Romance,Français,Belgium France,15000000.0,133432856.0,2011.0
someone i loved,Zabou Breitman,Babe Films,Daniel Auteuil,Christiane Millet,Marie-Josée Croze,112.0,Comedy Drama,Français,France,,,2009.0
housewarming,Brigitte Roüan,unknown,Carole Bouquet,Jean-Pierre Castaldi,Didier Flamand,95.0,Comedy,Français,France,,,2005.0
whity,Rainer Werner Fassbinder,Atlantis Film Antiteater-X-Film,Günther Kaufmann,Ulli Lommel,Harry Baer,95.0,Western Drama,English Deutsch,Germany,,,1971.0
i want candy,Stephen Surjik,Ealing Studios BaggyJoe Productions Grovesnor Park Film Thema Production,Carmen Electra,Tom Riley,Tom Burke,87.0,Drama Comedy,English,United Kingdom,,,2007.0
superheroes,Michael Barnett,unknown,Stan Lee,unknown,unknown,81.0,Documentary Action Comedy Drama,English,unknown,,,2011.0
me and the colonel,Peter Glenville,William Goetz Productions,Danny Kaye,Curd Jürgens,Akim Tamiroff,109.0,Comedy War,Deutsch English,United States of America,,,1958.0
corruption,Robert Hartford-Davis,Oakshire Productions Titan International,Peter Cushing,Sue Lloyd,Noel Trevarthen,91.0,Horror,English,United Kingdom,,,1968.0
gigi,Jacqueline Audry,Arthur Freed Production Metro-Goldwyn-Mayer,Danièle Delorme,Gaby Morlay,Jean Tissier,82.0,Romance Comedy,Français,France,3319355.0,13200000.0,1949.0
ornamental hairpin,Hiroshi Shimizu,Shôchiku Eiga,Shin'ichi Himori,Kanji Kawara,Hiroko Kawasaki,75.0,Romance Drama,日本語,Japan,,,1941.0
blinky™,Ruairi Robinson,unknown,Max Records,Jenni Fontana,James Nardini,13.0,Horror Science Fiction,English,United States of America Ireland,61733.0,,2011.0
play,Ruben Östlund,Coproduction Office Plattform Produktion,Yannick Diakité,Sebastian Blyckert,Kevin Vaz,118.0,Drama Crime,svenska,France Sweden,,,2011.0
"khrustalyov, my car!",Aleksey German,Canal+ Centre National de la Cinématographie (CNC) Goskino,Yuriy Tsurilo,Nina Ruslanova,Mikhail Dementyev,137.0,Comedy Drama,Pусский,Russia France,,1113.0,1998.0
song of the exile,Ann Hui,Cos Group,Maggie Cheung,Siu-Kwong Chung,Tan Lang Jachi Tian,100.0,Drama,广州话 / 廣州話 English 日本語 普通话,Hong Kong Taiwan,,,1990.0
there will be no leave today,Andrei Tarkovsky Aleksandr Gordon,VGIK,A. Alekseev,Pyotr Lyubeshkin,Oleg Mokshantsev,46.0,Drama,Pусский,Russia,,,1959.0
the legend of suram fortress,Sergei Parajanov,Gruzia-Film,Veriko Andjaparidze,Dudukhana Tserodze,Dodo Abashidze,88.0,Drama,ქართული,Georgia,,,1986.0
on the double,Melville Shavelson,Paramount Pictures Dena Productions,Danny Kaye,Dana Wynter,Wilfrid Hyde-White,92.0,Action Comedy Science Fiction War Foreign,English,United States of America,,,1961.0
here comes peter cottontail,"Jules Bass Arthur Rankin, Jr.",Rankin/Bass Productions,Danny Kaye,Vincent Price,Casey Kasem,50.0,Animation Family,English,United States of America,,,1971.0
don't change your husband,Cecil B. DeMille,Artcraft Pictures Corporation,Gloria Swanson,Elliot Dexter,Lew Cody,71.0,Comedy,English,United States of America,,,1919.0
the masseurs and a woman,Hiroshi Shimizu,Shôchiku Eiga,Mieko Takamine,Shin Tokudaiji,Bakudan Kozo,66.0,Drama,日本語,Japan,,,1938.0
enthiran,S. Shankar,Sun Pictures,Rajinikanth,Aishwarya Rai Bachchan,Danny Denzongpa,155.0,Action Comedy Drama Romance Science Fiction,English தமிழ் हिन्दी,India,26400000.0,62000000.0,2010.0
animal love,Ulrich Seidl,Lotus Film,Franz Dolesch,Renée Felden,Franz Holzschuh,120.0,Documentary,Deutsch,Austria,,,1996.0
novena,Bernard Émond,Association coopérative des productions audio-visuelles (ACPAV),Élise Guilbault,Patrick Drolet,Marie-Josee Bastien,97.0,Drama,Français,Canada,2000.0,,2005.0
circumstance,Maryam Keshavarz,A Space Between Marakesh Films Bago Pictures,Nikohl Boosheri,Sarah Kazemy,Reza Sixo Safai,107.0,Drama,English Français فارسی,France Iran United States of America,,,2011.0
slaughter hotel,Fernando Di Leo,Cineproduzioni Daunia 70,Klaus Kinski,Rosalba Neri,Jane Garret,97.0,Horror Mystery Thriller,Italiano,Italy,,,1971.0
ticking clock,Ernie Barbarash,Motion Picture Corporation of America,Cuba Gooding Jr.,Neal McDonough,Austin Abrams,101.0,Action Thriller Science Fiction Mystery,English,United States of America,6000000.0,,2011.0
ghost from the machine,Matt Osterman,unknown,Sasha Andreev ,Max Hauser,Matthew Feeney,86.0,Thriller Science Fiction,English,United States of America,,,2010.0
reykjavik-rotterdam,Oskar Jónasson,BlueEyes Productions Rotterdam Films Bavaria Pictures,Baltasar Kormákur,Ingvar Eggert Sigurðsson,Lilja Nótt Þórarinsdóttir,88.0,Action Thriller,Français Íslenska,Iceland,,,2008.0
wrestling,Grímur Hákonarson,Hark Film,Helga Braga Jónsdóttir,María Guðmundsdóttir,Halldór Gylfason,20.0,Drama Family,Íslenska,Iceland,,,2007.0
white of the eye,Donald Cammell,Mrs. White's Productions,David Keith,Cathy Moriarty,Alan Rosenberg,110.0,Horror Thriller,English,United Kingdom,,,1988.0
the boss,Fernando Di Leo,Universal Pictures On the Day Gary Sanchez Productions,Henry Silva,Richard Conte,Gianni Garko,100.0,Drama Action Thriller Crime Foreign,Italiano,Italy,29000000.0,78600000.0,1973.0
green chair,Park Chul-soo,Park Chul-Soo Films Ltd.,Jung Suh,Shim Ji-ho,Oh Yun-Hong,98.0,Romance Drama,한국어/조선말,South Korea,,2000000.0,2005.0
i'm gonna explode,Gerardo Naranjo,Canana Films Fidecine verosimilitude revolcadero,Juan Pablo de Santiago,María Deschamps,Daniel Giménez Cacho,106.0,Drama Comedy Romance Foreign,Español,Mexico,,,2008.0
the report,Abbas Kiarostami,Margin of Error Vice Studios Topic Studios Unbranded Pictures,Shohreh Aghdashloo,Kurosh Afsharpanah,Mehdi Montazar,112.0,Drama,فارسی,Iran,8000000.0,275000.0,1977.0
five,Abbas Kiarostami,France 2 Cinéma Les Films du Kiosque StudioCanal Cinéfrance Studios,Pierre Niney,François Civil,Igor Gotesman,74.0,Drama Foreign,France,France,,,2003.0
a lizard in a woman's skin,Lucio Fulci,Les Films Corona,Florinda Bolkan,Stanley Baker,Jean Sorel,104.0,Horror Thriller Mystery,English Italiano,Italy Spain France,,,1971.0
the oily maniac,Ho Meng-Hua,Shaw Brothers,Danny Lee Sau-Yin,Chen Ping,Lily Li Li-Li,84.0,Horror,普通话,Hong Kong,,,1976.0
take shelter,Jeff Nichols,Hydraulx REI Capital Grove Hill Productions Strange Matter Films,Michael Shannon,Jessica Chastain,Katy Mixon,120.0,Thriller Drama,English,United States of America,5000000.0,3099314.0,2011.0
genealogies of a crime,Raúl Ruiz,Madragoa Filmes,Catherine Deneuve,Michel Piccoli,Melvil Poupaud,113.0,Crime Drama,Français,Portugal France,,,1997.0
the myth of the american sleepover,David Robert Mitchell,Roman Spring Pictures,Claire Sloma,Marlon Morton,Amanda Bauer,93.0,Romance Comedy Drama,English,United States of America,30000.0,,2010.0
that day,Raúl Ruiz,unknown,Bernard Giraudeau,Elsa Zylberstein,Jean-Luc Bideau,105.0,Mystery Drama Comedy Crime,Français,France,,,2003.0
road to nowhere,Monte Hellman,Tigers Den Studios,Tygh Runyan,Dominique Swain,Shannyn Sossamon,121.0,Mystery Thriller,English,United States of America,5000000.0,27046.0,2011.0
zaat,Don Barton Arnold Stevens,Barton Films,Marshall Grauer,Wade Popwell,Paul Galloway,100.0,Thriller Fantasy Science Fiction Horror Drama,English,United States of America,,,1971.0
the music never stopped,Jim Kohlberg,Mr. Tamborine Man Essential Pictures,J.K. Simmons,Lou Taylor Pucci,Julia Ormond,105.0,Drama,English,United States of America,4000000.0,253899.0,2011.0
the experience,Abbas Kiarostami,unknown,Parviz Naderi,Hossein Yarmohammadi,Ravi Naidu,60.0,Drama,فارسی,Iran,,,1973.0
a wedding suit,Abbas Kiarostami,Kanoon,Mohammad Fassih,Mehdi Nekoueï,Massoud Zand,54.0,Drama,Azərbaycan فارسی,Iran,,,1976.0
le jeu de la mort,Thomas Bornot,Yami 2 France Télévisions,Tania Young,Laurent Ledoyen,unknown,0.0,Documentary,Français,France,,,2010.0
abc africa,Abbas Kiarostami,unknown,Abbas Kiarostami,unknown,unknown,83.0,Documentary Foreign,fa,Iran Uganda,,,2001.0
pigskin parade,David Butler,Twentieth Century Fox Film Corporation,Stuart Erwin,Patsy Kelly,Jack Haley,93.0,Comedy Music,English,United States of America,,,1936.0
songwriter,Alan Rudolph,TriStar Pictures,Willie Nelson,Kris Kristofferson,Melinda Dillon,94.0,Drama,Deutsch English,United States of America,,,1984.0
first love,Henry Koster,Universal Pictures,Deanna Durbin,Robert Stack,Eugene Pallette,84.0,Comedy Romance,English,United States of America,,,1939.0
i dream too much,John Cromwell,RKO Radio Pictures,Lily Pons,Henry Fonda,Lucille Ball,97.0,Romance Comedy,English,United States of America,,,1935.0
"one potato, two potato",Larry Peerce,Bawalco Picture Company,Barbara Barrie,Bernie Hamilton,Richard Mulligan,83.0,Drama,English,United States of America,,,1964.0
the sheep has five legs,Henri Verneuil,Cocinex,Fernandel,Françoise Arnoul,Louis de Funès,104.0,Comedy,Français,France,,,1954.0
no rest for the wicked,Enrique Urbizu,Telecinco Cinema,José Coronado,Helena Miquel,Rodolfo Sancho,114.0,Thriller,Français Español,Spain,,,2011.0
the presence,Tom Provost,Flatland Pictures Saturn Harvest Films Khartoum,Mira Sorvino,Shane West,Justin Kirk,83.0,Drama Horror Thriller,English,United States of America,,,2010.0
the caller,Matthew Parkhill,Head Gear Films Alcove Entertainment Pimienta The Salt Company International Metrol Technology,Stephen Moyer,Rachelle Lefevre,Luis Guzmán,92.0,Horror Thriller Mystery,English,United Kingdom Puerto Rico,,,2011.0
small town girl,László Kardos,Metro-Goldwyn-Mayer (MGM),Jane Powell,Farley Granger,Ann Miller,93.0,Music Romance,English,United States of America,,,1953.0
monsieur vincent,Maurice Cloche,Edition et Diffusion Cinématographique (E.D.I.C.) Office Familial de Documentaire Artistique (O.F.D.A.) UGC,Pierre Fresnay,Pierre Dux,Michel Bouquet,111.0,Drama,Français,France,,,1947.0
the toast of new orleans,Norman Taurog,Metro-Goldwyn-Mayer (MGM),Kathryn Grayson,Mario Lanza,David Niven,97.0,Drama Music Romance,English,United States of America,,,1950.0
captain thunder,Antonio Hernández,Sorolla Films Maltese productions,Natasha Yarovenko,Sergio Peris-Mencheta,Gary Piquer,115.0,Adventure,Español,Spain,,1034558.0,2011.0
the happiest days of your life,Frank Launder,London Film Productions Individual Pictures,Alastair Sim,Margaret Rutherford,Guy Middleton,81.0,Comedy,English,United Kingdom,,,1950.0
"i am taraneh, i am fifteen years old",Rasoul Sadrameli,unknown,Taraneh Alidoosti,Hossein Mahjoub,Mahtab Nasirpour,110.0,Drama,فارسی,Iran,,,2002.0
the grand dukes,Patrice Leconte,M6 Films Zoulou Films Cofimage 7 Lambart Productions Centre Européen Cinématographique Rhône-Alpes,Philippe Noiret,Jean-Pierre Marielle,Jean Rochefort,85.0,Comedy,Français,France,,,1996.0
tony arzenta,Duccio Tessari,Adel Productions Lira Films Mondial Televisione Film,Alain Delon,Roger Hanin,Richard Conte,90.0,Action Crime Drama Thriller,Français Italiano,Italy France,,,1973.0
the living desert,James Algar,Walt Disney Productions,Winston Hibler,unknown,unknown,69.0,Documentary,English Deutsch,United States of America,,,1953.0
salaam cinema,Mohsen Makhmalbaf,Green Film House Amoon,Shaghayeh Djodat,Behzad Dorani,Feizola Gashghai,75.0,Documentary Drama Comedy,فارسی,Iran,,,1995.0
the happiest girl in the world,Radu Jude,Hi Film Productions Circe Films România Film Televiziunea Română Media Planning Group Hubert Bals Fund NHK MEDIA Programme of the European Union HBO Romania Romanian Film Board (C.N.C.) TVR,Andreea Bosneag,Doru Catanescu,Alexandru Georgescu,90.0,Drama Comedy,Română,Japan Netherlands Romania France,,,2009.0
examined life,Astra Taylor,Sphinx Productions,Cornel West,Judith Butler,Slavoj Žižek,87.0,Documentary,English,Canada,,,2008.0
wadd: the life & times of john c. holmes,Cass Paley,Cassel Productions,John Holmes,Bunny Bleu,Aunt Peg,105.0,Documentary,English,United States of America,,,1999.0
don't deliver us from evil,Joël Séria,Société Générale de Production,Jeanne Goupil,Catherine Wagener,Bernard Dhéran,102.0,Horror Drama,Français,France,,,1971.0
three outlaw samurai,Hideo Gosha,Samurai Productions,Tetsurō Tamba,Isamu Nagato,Mikijiro Hira,95.0,Action Drama,日本語,Japan,,,1964.0
antonio gaudí,Hiroshi Teshigahara,Teshigahara Productions Toho,Isidro Puig Boada,unknown,unknown,72.0,Documentary,日本語,Japan,,,1984.0
slumming,Michael Glawogger,Coop 99 Lotus Films Abraxas Dschoint Ventschr,Paulus Manker,August Diehl,Michael Ostrowski,100.0,Comedy Drama,Český Deutsch,Austria Switzerland Germany,,,2006.0
real steel,Shawn Levy,DreamWorks SKG 21 Laps Entertainment Reliance Entertainment Touchstone Pictures ImageMovers Angry Films Revolution Sun Studios Kontsept Film Company Wardour Street Pictures,Hugh Jackman,Dakota Goyo,Evangeline Lilly,127.0,Action Science Fiction Drama,English,India United States of America,110000000.0,299268508.0,2011.0
