title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
once around,Lasse Hallström,Universal Pictures,Holly Hunter,Richard Dreyfuss,Danny Aiello,115.0,Comedy Drama Romance,English,United States of America,,,1991.0
other people's money,Norman Jewison,Warner Bros.,Danny DeVito,Gregory Peck,Penelope Ann Miller,103.0,Comedy Drama,English,United States of America,,,1991.0
out for justice,John Flynn,Warner Bros. Arnold Kopelson Productions Seagal/Nasso Productions,Steven Seagal,William Forsythe,Jerry Orbach,91.0,Action Thriller Crime,English Italiano Español,United States of America,14000000.0,39673161.0,1991.0
prospero's books,Peter Greenaway,Allarts,John Gielgud,Michael Clark,Michel Blanc,120.0,Drama Fantasy,English,United Kingdom France Netherlands,1738125.0,1750301.0,1991.0
quigley down under,Simon Wincer,Pathe Metro-Goldwyn-Mayer (MGM),Tom Selleck,Laura San Giacomo,Alan Rickman,119.0,Romance Action Adventure Western Drama,English,Australia United States of America,,21413845.0,1990.0
rubin and ed,Trent Harris,Working Title Films,Crispin Glover,Howard Hesseman,Karen Black,82.0,Drama Comedy,English,United Kingdom,,,1991.0
shout,Jeffrey Hornaday,Universal Pictures Robert Simonds Productions,John Travolta,Jamie Walters,Heather Graham,89.0,Drama Romance,English,United States of America,,3547684.0,1991.0
stinsen brinner... filmen alltså,Anders Eriksson Claes Eriksson,Baldakinenrestauranterna Claes Eriksson Produktion Kulturtuben Lefwander Kapitalförvaltning Ri-Film SF Studios,Anders Eriksson,Kerstin Granlund,Claes Eriksson,0.0,Comedy,svenska,Sweden,,,1991.0
stone cold,Craig R. Baxley,Stone Group Pictures Vision International,Brian Bosworth,Lance Henriksen,William Forsythe,92.0,Action Crime Thriller,English,United States of America,25000000.0,9000000.0,1991.0
strangers in good company,Cynthia Scott,First Run Features National Film Board of Canada (NFB),Alice Diabo,Constance Garneau,Winifred Holden,101.0,Drama,English,Canada,,,1990.0
surviving desire,Hal Hartley,American Playhouse True Fiction Pictures,Martin Donovan,Mary B. Ward,Matt Malloy,53.0,Comedy Drama Romance,English,United States of America,,,1992.0
all the mornings of the world,Alain Corneau,FR3 Films Production DD Productions Film Par Film Divali Films Societé d'Exploitation et de Distribution de Films (SEDIF),Jean-Pierre Marielle,Gérard Depardieu,Anne Brochet,109.0,Drama Romance History,Français,France,,,1991.0
assassin of the tsar,Karen Shakhnazarov,Mosfilm,Malcolm McDowell,Oleg Yankovskiy,Armen Dzhigarkhanyan,104.0,History Drama,Pусский,Russia,,,1991.0
wild hearts can't be broken,Steve Miner,Walt Disney Pictures,Gabrielle Anwar,Cliff Robertson,Michael Schoeffling,88.0,Drama Family,English Pусский,United States of America,,,1991.0
prime suspect 2,John Strickland,WGBH Granada Television,Helen Mirren,Colin Salmon,John Benfield,203.0,Drama Crime TV Movie,English,United Kingdom,,,1992.0
aileen wuornos: the selling of a serial killer,Nick Broomfield,Lafayette Films Channel 4 Television,Aileen Wuornos,Nick Broomfield,Arlene Pralle,87.0,Documentary Foreign,English,United Kingdom United States of America,,,1992.0
barbarian queen ii: the empress strikes back,Joe Finley,Triana Films,Lana Clarkson,Greg Wrangler,Rebecca Wood,80.0,Action Adventure Fantasy,English,Mexico United States of America,,,1992.0
captain america,Albert Pyun,Jadran Film 21st Century Film Corporation Marvel Enterprises,Matt Salinger,Ronny Cox,Scott Paulin,97.0,Action Science Fiction War,English,United States of America Croatia,10000000.0,1155046416.0,1990.0
city hunter,Wong Jing,Golden Harvest Company Golden Way Films Ltd. Paragon Films Ltd.,Jackie Chan,Joey Wong,Richard Norton,105.0,Action Adventure Comedy Romance,广州话 / 廣州話 普通话 Português,Japan Hong Kong,,,1993.0
the oak,Lucian Pintilie,Parnasse Production MK2 Productions Les Films du Scarabée,Maia Morgenstern,Răzvan Vasilescu,Victor Rebengiuc,105.0,Comedy Drama,Română,Romania France,3700000.0,4588168.0,1992.0
citizen cohn,Frank Pierson,HBO Films,James Woods,Joe Don Baker,Joseph Bologna,107.0,Drama,English,United States of America,,,1992.0
crossing the bridge,Mike Binder,Touchstone Pictures,Josh Charles,Jason Gedrick,Stephen Baldwin,103.0,Drama,English,United States of America,,,1992.0
diggstown,Michael Ritchie,Metro-Goldwyn-Mayer (MGM) Eclectic Films,James Woods,"Louis Gossett, Jr.",Bruce Dern,98.0,Action Comedy Drama,English,United States of America,17000000.0,4836637.0,1992.0
innocent blood,John Landis,Warner Bros.,Anne Parillaud,Anthony LaPaglia,Robert Loggia,112.0,Comedy Horror Thriller Crime,English,United States of America,,,1992.0
johnny suede,Tom DiCillo,Vega Film Balthazar Productions Starr Arena,Brad Pitt,Calvin Levels,Catherine Keener,97.0,Comedy Romance,English,Switzerland France United States of America,500000.0,,1991.0
porco rosso,Hayao Miyazaki,Studio Ghibli,Shûichirô Moriyama,Tokiko Katô,Sanshi Katsura,94.0,Comedy Animation Adventure,日本語,Japan,,,1992.0
the stolen children,Gianni Amelio,Rai 2 Erre Produzioni Alia Film,Enrico Lo Verso,Valentina Scalici,Giuseppe Ieracitano,114.0,Drama,Italiano,France Italy Switzerland,,,1992.0
ladybugs,Sidney J. Furie,Paramount Pictures,Rodney Dangerfield,Jackée Harry,Jonathan Brandis,90.0,Comedy Family,English,United States of America,20000000.0,14800000.0,1992.0
the mambo kings,Arne Glimcher,Regency Enterprises Alcor Films Canal+ Warner Bros.,Antonio Banderas,Armand Assante,Cathy Moriarty,104.0,Drama Music,Italiano English Español,France United States of America,,6742168.0,1992.0
night and the city,Irwin Winkler,Penta Films Tribeca Productions,Robert De Niro,Jessica Lange,Cliff Gorman,105.0,Thriller Comedy Crime Drama,English,United States of America,,,1992.0
the story of qiu ju,Zhang Yimou,Youth Film Studio of Beijing Film Academy Sil-Metropole Organisation,Gong Li,Liu Peiqi,Liuchun Yang,100.0,Comedy Drama,普通话,China Hong Kong,,,1992.0
shining through,David Seltzer,Twentieth Century Fox Film Corporation Sandollar Productions Peter V. Miller Investment Corp.,Michael Douglas,Melanie Griffith,Liam Neeson,132.0,Drama Romance Thriller,English,United Kingdom United States of America,35000000.0,21621000.0,1992.0
sidekicks,Aaron Norris,Vision PDG Gallery Films,Beau Bridges,Jonathan Brandis,Chuck Norris,101.0,Action Adventure Drama Family,English,United States of America,7500000.0,17200000.0,1992.0
tito and me,Goran Marković,Avala Film Novosad Magda,Dimitrije Vojnov,Lazar Ristovski,Predrag 'Miki' Manojlović,104.0,Comedy,Hrvatski Srpski,Serbia,,,1992.0
a heart in winter,Claude Sautet,Orly Films Cinéa,Daniel Auteuil,Emmanuelle Béart,André Dussollier,105.0,Drama Romance,Français,France,,1666511.0,1992.0
visions of light,Arnold Glassman Todd McCarthy Stuart Samuels,American Film Institute (AFI) NHK,Ernest R. Dickerson,Michael Chapman,Allen Daviau,92.0,Documentary,English,Japan United States of America,,,1992.0
new dragon gate inn,Raymond Lee Wai-Man,Film Workshop,Brigitte Lin,Maggie Cheung,Donnie Yen,103.0,Action,广州话 / 廣州話 普通话,Hong Kong,,,1992.0
life and nothing more...,Abbas Kiarostami,Kanoon The Institute for the Intellectual Development of Children & Young Adults,Farhad Kheradmand,Buba Bayour,Hocine Rifahi,95.0,Adventure Drama,فارسی,Iran,,,1992.0
house of angels,Colin Nutley,Danmarks Radio (DR) Memfis Film J&M Entertainment,Helena Bergström,Rikard Wolff,Sven Wollter,127.0,Comedy,svenska,Norway Sweden Denmark,,,1992.0
return to lonesome dove,Miguel Rey,unknown,Jon Voight,Barbara Hershey,"Louis Gossett, Jr.",340.0,Drama Western,English,United States of America,,,1993.0
american ninja 5,Bobby Gene Leonard,Cannon Group International Movie Service S.r.l.,David Bradley,Lee Reyes,Anne Dupont,102.0,Action Thriller,English,United States of America,,,1993.0
the baby of mâcon,Peter Greenaway,Cine Electra Allarts La Sept Union Générale Cinématographique (UGC),Julia Ormond,Ralph Fiennes,Philip Stone,122.0,Drama History,English,France Germany Netherlands United Kingdom,,,1993.0
bad boy bubby,Rolf de Heer,Australian Film Finance Corporation Fandango South Australian Film Corporation Bubby Productions,Nicholas Hope,Ralph Cotterill,Claire Benito,114.0,Crime Drama,English,Australia Italy,750000.0,,1993.0
the bride with white hair,Ronny Yu,Mandarin Films Distribution Co,Leslie Cheung,Brigitte Lin,Francis Ng,92.0,Adventure Fantasy Drama Action Science Fiction,广州话 / 廣州話 普通话,Hong Kong,,,1993.0
barbarians at the gate,Glenn A. Jordan,HBO Films,James Garner,Jonathan Pryce,Peter Riegert,107.0,Comedy Drama,English,United States of America,,,1993.0
calendar,Atom Egoyan,Ego Film Arts ZDF Television The Armenian National Cinematheque,Arsinée Khanjian,Atom Egoyan,Ashot Adamyan,74.0,Comedy Drama Romance, English Deutsch עִבְרִית Pусский,Armenia Germany Canada,,456555.0,1993.0
cyborg 2,Michael Schroeder,Trimark Pictures Anglo-American Film Corporation,Elias Koteas,Angelina Jolie,Jack Palance,99.0,Action Adventure Science Fiction,English,United States of America,5000000.0,,1993.0
deadly advice,Mandie Fletcher,Zenith Entertainment,Jane Horrocks,Brenda Fricker,Imelda Staunton,91.0,Comedy Drama,English,United Kingdom,,,1994.0
the legend ii,Corey Yuen Kwai,Shueisha AMUSE Warner Bros. Pictures KDDI GYAO,Jet Li,Michelle Reis,Josephine Siao,95.0,Adventure Action Comedy Foreign,普通话,Hong Kong,,2967668.0,1993.0
fortress,Stuart Gordon,Village Roadshow Pictures Davis Entertainment Fortress Films,Christopher Lambert,Kurtwood Smith,Loryn Locklin,95.0,Action Thriller Science Fiction,English,Australia United States of America,8000000.0,6739141.0,1992.0
the puppetmaster,Hou Hsiao-hsien,ERA Nian Dai International Qiu Fusheng,Li Tian-Lu,Lim Giong,Ming Hwa Bai,142.0,Mystery Drama War,日本語 普通话,Taiwan,,,1993.0
josh and s.a.m.,Billy Weber,Columbia Pictures New Line Cinema Castle Rock Entertainment,Jacob Tierney,Noah Fleiss,Martha Plimpton,96.0,Adventure Action Comedy,English,United States of America,18000000.0,1528163.0,1993.0
latcho drom,Tony Gatlif,unknown,La Caita,unknown,unknown,103.0,Music Documentary,العربية Français Magyar Slovenčina Español Türkçe,France,,,1993.0
leningrad cowboys meet moses,Aki Kaurismäki,Sputnik Pyramide Productions La Sept Cinéma Pandora Film,Twist-Twist Erkinharju,Ben Granfelt,Sakke Järvenpää,94.0,Adventure Comedy Music,English,Czech Republic Germany France Poland United States of America,,,1994.0
mr. nanny,Michael Gottlieb,New Line Cinema,Hulk Hogan,David Johansen,Madeline Zima,84.0,Family Comedy Action,English,United States of America,10000000.0,4300000.0,1993.0
the night we never met,Warren Leight,Miramax Films Tribeca Productions,Matthew Broderick,Annabella Sciorra,Jeanne Tripplehorn,99.0,Romance Comedy Drama,English,United States of America,,1884814.0,1993.0
philadelphia experiment ii,Stephen Cornwell,Trimark Pictures,Brad Johnson,Marjean Holden,John Christian Graas,97.0,Science Fiction,Deutsch English,United States of America,5000000.0,2970.0,1993.0
the positively true adventures of the alleged texas cheerleader murdering mom,Michael Ritchie,HBO Films,Holly Hunter,Beau Bridges,Swoosie Kurtz,99.0,Comedy Drama,English,United States of America,,,1993.0
the snapper,Stephen Frears,Miramax Films BBC Films,Colm Meaney,Tina Kellegher,Ruth McCabe,91.0,Comedy Drama,English,United Kingdom,,,1993.0
sonatine,Takeshi Kitano,Bandai Visual Company Shôchiku Eiga Shouchiku Co. Yamada Right Vision Corporation,Takeshi Kitano,Aya Kokumai,Tetsu Watanabe,94.0,Action Crime Thriller,日本語,Japan,,,1993.0
splitting heirs,Robert Young,Universal Pictures Prominent Features,Eric Idle,Rick Moranis,Barbara Hershey,87.0,Comedy,English,United Kingdom,,3200000.0,1993.0
tai-chi master,Yuen Woo-ping,Golden Harvest Company Eastern Productions,Jet Li,Michelle Yeoh,Chin Siu Ho,96.0,Action Comedy Drama Thriller,广州话 / 廣州話 English,Hong Kong,,652527.0,1993.0
three of hearts,Yurek Bogayevicz,New Line Cinema Three Hearts Productions,William Baldwin,Kelly Lynch,Sherilyn Fenn,110.0,Comedy Drama Romance,Magyar English,United States of America,,5495507.0,1993.0
the stand,Mick Garris,Laurel Entertainment Greengrass Productions,Gary Sinise,Molly Ringwald,Jamey Sheridan,366.0,Adventure Drama Fantasy Horror,English Français Italiano,United States of America,28000000.0,,1994.0
71 fragments of a chronology of chance,Michael Haneke,Wega Film,Gabriel Cosmin Urdes,Lukas Miko,Otto Grünmandl,100.0,Drama,Română Deutsch,Germany Austria,,,1994.0
naked killer,Clarence Fok,Golden Harvest Company Wong Jing's Workshop,Chingmy Yau,Simon Yam,Carrie Ng,100.0,Action Crime Romance,广州话 / 廣州話,Hong Kong,,,1992.0
dark angel: the ascent,Linda Hassani,Full Moon Entertainment,Angela Featherstone,Constantin Draganescu,Constantin Draganescu,81.0,Horror Romance,English,United States of America,350000.0,,1994.0
darkman ii: the return of durant,Bradford May,Renaissance Pictures,Arnold Vosloo,Larry Drake,Kim Delaney,93.0,Action Adventure Science Fiction Thriller,English,United States of America,,,1995.0
embrace of the vampire,Anne Goursaud,"New Line Cinema Ministry of Film, The General Media Entertainment",Alyssa Milano,Martin Kemp,Harold Pruett,92.0,Horror Thriller,English,United States of America,500000.0,,1995.0
felidae,Michael Schaack,Anchor Bay Films,Ulrich Tukur,Mario Adorf,Helge Schneider,82.0,Animation Mystery Thriller,Deutsch,Germany,,,1994.0
floundering,Peter McCarthy,Front Films,James Le Gros,John Cusack,Ethan Hawke,96.0,Comedy Romance,English,United States of America,,,1994.0
freaked,Alex Winter Tom Stern,Tommy,Brooke Shields,William Sadler,Alex Winter,86.0,Comedy,English,United States of America,13000000.0,29296.0,1993.0
golden gate,John Madden,American Playhouse Theatrical Films,Matt Dillon,Joan Chen,Bruno Kirby,91.0,Crime Drama,English,United States of America,,,1994.0
fist of legend,Gordon Chan,Eastern Productions,Jet Li,Shinobu Nakayama,Chin Siu Ho,103.0,Action,English 日本語 普通话,Hong Kong,,1907743.0,1994.0
paperback romance,Ben Lewin,Pandora Cinema Generation Films (I) Lewin Films,Gia Carides,Anthony LaPaglia,Rebecca Gibney,94.0,Romance Comedy,English,Australia,,,1994.0
macross plus: movie edition,Shinichiro Watanabe Shoji Kawamori,Bandai Visual Company (JAPAN) Studio Nue Triangle Staff,Takumi Yamazaki,Unshō Ishizuka,Rica Fukami,115.0,Action Adventure Animation Science Fiction,日本語,Japan,,,1995.0
major league ii,David S. Ward,Warner Bros. Morgan Creek Productions,Charlie Sheen,Tom Berenger,Corbin Bernsen,105.0,Comedy,English,United States of America,25000000.0,30626182.0,1994.0
my father the hero,Steve Miner,DD Productions Film Par Film Touchstone Pictures Cité Films Edward S. Feldman Company,Gérard Depardieu,Katherine Heigl,Dalton James,90.0,Comedy Family Romance,English,France United States of America,,,1994.0
"take care of your scarf, tatiana",Aki Kaurismäki,Pandora Filmproduktion Sputnik Oy Finnish Film Foundation,Kati Outinen,Kirsi Tykkyläinen,Matti Pellonpää,65.0,Comedy Romance,suomi Pусский,Finland,,,1994.0
pumpkinhead ii: blood wings,Jeff Burr,Live Entertainment Motion Picture Corporation of America (MPCA),Andrew Robinson,Ami Dolenz,Soleil Moon Frye,88.0,Horror,English Deutsch,United States of America,,,1994.0
a pure formality,Giuseppe Tornatore,Sidonie,Gérard Depardieu,Roman Polanski,Sergio Rubini,108.0,Crime Thriller,Français,France Italy,,,1994.0
staggered,Martin Clunes,Big Deal Pictures,Martin Clunes,Anna Chancellor,Michael Praed,95.0,Comedy Foreign,English,United Kingdom,,,1994.0
the defender,Corey Yuen Kwai,Golden Harvest Company Eastern Productions,Jet Li,Christy Chung,Kent Cheng,92.0,Drama Action Thriller,English 日本語 普通话,Hong Kong Japan,,,1994.0
the langoliers,Tom Holland,Laurel Entertainment Spelling Films Worldvision,Patricia Wettig,Dean Stockwell,David Morse,180.0,Drama Horror Science Fiction Mystery Thriller,English Magyar Español,United States of America,,,1995.0
blood & donuts,Holly Dale,Feature Film Project Téléfilm Canada Ontario Film Development Corporation,Gordon Currie,Louis Ferreira,Fiona Reid,90.0,Horror Action Comedy,English,Canada,,,1995.0
gonin,Takashi Ishii,Shochiku Image Factory IM Co. Ltd.,Koichi Sato,Masahiro Motoki,Takeshi Kitano,109.0,Action Crime Foreign Thriller,日本語,Japan,,,1995.0
kivenpyörittäjän kylä,Markku Pölönen,Dada-Filmi,Martti Suosalo,Henrika Andersson,Jarmo Mäkinen,90.0,Drama Comedy,Finnish,Finland,,,1995.0
last of the dogmen,Tab Murphy,Savoy Pictures Carolco Pictures,Tom Berenger,Barbara Hershey,Kurtwood Smith,118.0,Adventure Mystery Thriller Western,English,United States of America,,,1995.0
whisper of the heart,Yoshifumi Kondô,Studio Ghibli Mimi wo Sumaseba Production Committee Nippon Television Network (NTV) Hakuhodo,Yōko Honna,Takashi Tachibana,Shigeru Muroi,111.0,Animation Drama Family,日本語 Español,Japan,,,1995.0
the passion of darkly noon,Philip Ridley,Fugitive Features Alain Keytsman Production Fugitive Darkly Noon hauskunst Filmproduktions,Brendan Fraser,Ashley Judd,Viggo Mortensen,99.0,Mystery Drama Thriller,English,Germany United Kingdom Belgium,,,1995.0
high risk,Wong Jing,Wong Jing's Workshop Ltd.,Jet Li,Jacky Cheung,Chingmy Yau,101.0,Action Comedy,广州话 / 廣州話 English 普通话,Hong Kong,,,1995.0
street fighter ii: the animated movie,Gisaburō Sugii,Sony Music Entertainment Japan Group TAC Capcom,Kôjiro Shimizu,Kenji Haga,Miki Fujitani,102.0,Animation Action,English 日本語,Japan,,,1994.0
trinity and beyond: the atomic bomb movie,Peter Kuran,Visual Concept Entertainment Documentary Film Works,William Shatner,Edward Teller,W.H.P. Blandy,92.0,Documentary,English,United States of America,,,1995.0
tromeo & juliet,Lloyd Kaufman,Troma Entertainment,Jane Jensen,Will Keenan,Valentine Miele,107.0,Comedy Drama Romance Thriller,English,United States of America,350000.0,,1996.0
