title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
the chaser,Na Hong-jin,Bidangil Pictures Fine Cut Hanhwa Venture Capital Silk Road,Kim Yoon-seok,Ha Jung-woo,Seo Young-hee,125.0,Crime Drama Thriller,한국어/조선말,South Korea,,,2008.0
flock of dodos: the evolution-intelligent design circus,Randy Olson,unknown,Michael Behe,John Calvert,Jack Cashill,84.0,Documentary,English,United States of America,,,2006.0
my sex life... or how i got into an argument,Arnaud Desplechin,Why Not Productions,Mathieu Amalric,Emmanuelle Devos,Emmanuel Salinger,178.0,Comedy Drama Romance,France,France,,,1996.0
hannah takes the stairs,Joe Swanberg,Film Science,Greta Gerwig,Kent Osborne,Andrew Bujalski,83.0,Drama Romance,English,United States of America,,,2007.0
meantime,Mike Leigh,Channel 4 Television Corporation Central Productions Mostpoint,Phil Daniels,Tim Roth,Jeffrey Robert,102.0,Drama Comedy TV Movie,English,United Kingdom,,,1984.0
abigail's party,Mike Leigh,British Broadcasting Corporation (BBC),Alison Steadman,Tim Stern,Janine Duvitski,101.0,Comedy Drama TV Movie,English,United Kingdom,,,1977.0
violence at noon,Nagisa Ōshima,Shôchiku Eiga Sozosha,Saeda Kawaguchi,Akiko Koyama,Kei Satô,99.0,Drama,日本語,Japan,,,1966.0
mega shark vs giant octopus,Jack Perez,"Asylum, The",Lorenzo Lamas,Debbie Gibson,Sean Lawlor,90.0,Horror Science Fiction,English,United States of America,,722.0,2009.0
mall girls,Katarzyna Roslaniec,Wytwórnia Filmów Dokumentalnych i Fabularnych (WFDiF) Polski Instytut Sztuki Filmowej (współfinansowanie) Studio filmowe Oko (koprodukcja),Anna Karczmarczyk,Dagmara Krasowska,Dominika Gwit,77.0,Drama,Polski,Poland,,,2009.0
landscape no. 2,Vinko Möderndorfer,Forum Ljubljana Delirium,Marko Mandić,Janez Hočevar,Slobodan Ćustić,90.0,Crime Thriller,Srpski Slovenščina,Slovenia Serbia,,,2009.0
dr. otto and the riddle of the gloom beam,John R. Cherry III,Carden & Cherry Studio Productions,Jim Varney,Glenn Petach,Myke R. Mueller,97.0,Comedy,English,United States of America,,,1986.0
"rudolph, the red-nosed reindeer",Larry Roemer,Rankin/Bass Productions Videocraft International,Burl Ives,Billie Mae Richards,Larry D. Mann,52.0,Animation Family,English,United States of America,,,1964.0
a dennis the menace christmas,Ron Oliver,Valkyrie Films Sneak Preview Entertainment,Maxwell Perry Cotton,Robert Wagner,Louise Fletcher,83.0,Comedy Family,Español,Canada United States of America,2000000.0,,2007.0
nowhere boy,Sam Taylor-Johnson,Ecosse Films UK Film Council Film4 Lipsync Productions Aver Media North West Vision,Aaron Taylor-Johnson,Anne-Marie Duff,Kristin Scott Thomas,98.0,Drama,English,Canada United Kingdom,,6577779.0,2009.0
garbage warrior,Oliver Hodge,unknown,Michael Reynolds,Chris Reynolds,Shauna Malloy,86.0,Documentary Foreign,English,United Kingdom,,,2007.0
the thaw,Mark A. Lewis,Brightlight Pictures Anagram Pictures Inc. Telefilm Canada Corus Entertainment Etch Media Artifact Films,Val Kilmer,Martha MacIsaac,Aaron Ashmore,90.0,Horror Science Fiction Thriller,English,Canada United States of America,,,2009.0
the living room of the nation,Jukka Kärkkäinen,Mouka Filmi Oy,Tero Pihkakoski,Teuvo Hämäläinen,Jarl S. V. Sörensen,75.0,Documentary Comedy Drama,suomi,Finland,211000.0,,2009.0
blood and bone,Ben Ramsey,Michael Mailer Films Remarkable Films,Michael Jai White,Julian Sands,Eamonn Walker,93.0,Drama Action Thriller,English,United States of America,3700000.0,,2009.0
undisputed ii: last man standing,Isaac Florentine,Millennium Films Nu Image Bulgaria,Michael Jai White,Scott Adkins,Ben Cross,93.0,Action Crime Thriller,English,United States of America,,,2006.0
motocrossed,Steve Boyum,unknown,Alana Austin,Riley Smith,Mary-Margaret Humes,110.0,TV Movie Family Comedy Drama,English,unknown,,,2001.0
3 idiots,Rajkumar Hirani,Vidhu Vinod Chopra Productions,Aamir Khan,Kareena Kapoor,Madhavan,170.0,Drama Comedy Romance,English हिन्दी,India,9000000.0,70000000.0,2009.0
svampe,Martin Asphaug,unknown,Martin Bliksrud,Karl Sundby,Øyvin Bang Berven,79.0,Family Fantasy,Norsk,Norway,,,1990.0
troubled water,Erik Poppe,Eloa Prod,Lene Bragli,Tone Danielsen,Jon Vågenes Eriksen,115.0,Drama,Dansk Norsk,Norway,,,2008.0
hum tum,Kunal Kohli,Yash Raj Films,Rani Mukerji,Saif Ali Khan,Kirron Kher,142.0,Drama Comedy Romance Family Foreign,English Deutsch हिन्दी,India,,,2004.0
genevieve,Henry Cornelius,J. Arthur Rank Organisation La Société des Films Sirius,Dinah Sheridan,John Gregson,Kay Kendall,86.0,Comedy,English,United Kingdom,,,1953.0
sometimes a great notion,Paul Newman,Universal Pictures Newman-Foreman Company,Paul Newman,Henry Fonda,Lee Remick,114.0,Action Adventure Drama,English,United States of America,3660000.0,,1970.0
out of it,Gérard Oury,Gaumont International,Pierre Richard,Victor Lanoux,Raymond Bussières,100.0,Comedy,Français,France,,,1978.0
running mates,Michael Lindsay-Hogg,HBO Films,Ed Harris,Diane Keaton,Ed Begley Jr.,92.0,Comedy Romance,English,United States of America,,,1992.0
legion,Scott Stewart,Bold Films,Paul Bettany,Dennis Quaid,Kevin Durand,100.0,Horror,English,United States of America,26000000.0,67918658.0,2010.0
air force,Howard Hawks,Warner Bros.,John Ridgely,Gig Young,Arthur Kennedy,124.0,Action Adventure Drama History War,日本語 English,United States of America,,,1943.0
coquette,Sam Taylor,Pickford Corporation,Mary Pickford,Johnny Mack Brown,John St. Polis,76.0,Drama,English,United States of America,,,1929.0
unconquered,Cecil B. DeMille,Paramount Pictures,Gary Cooper,Paulette Goddard,Howard Da Silva,146.0,Adventure Drama History Western Romance,English,United States of America,5000000.0,,1947.0
man hunt,Fritz Lang,Twentieth Century Fox Film Corporation,Walter Pidgeon,Joan Bennett,George Sanders,105.0,Drama Thriller War,English,United States of America,,,1941.0
the maid,Sebastián Silva,Film Tank Forastero Diroriro,Catalina Saavedra,Claudia Celedón,Andrea García-Huidobro,115.0,Comedy Drama,Español,Chile Mexico,373000.0,,2009.0
"the oil, the baby and the transylvanians",Dan Pița,Filmstudio Bucuresti,Ilarion Ciobanu,Mircea Diaconu,Ovidiu Iuliu Moldovan,104.0,Crime Western,Română,Romania,,,1981.0
defenseless,Martin Campbell,Seven Arts Pictures Carolco Pictures New Visions Pictures,Barbara Hershey,Sam Shepard,J.T. Walsh,104.0,Thriller Mystery,English,United States of America,,,1991.0
pyrates,Noah Stern,Act III Communications,Kevin Bacon,Kyra Sedgwick,Bruce Payne,91.0,Romance Comedy,English,United States of America,,,1991.0
silent wedding,Horatiu Malaele,Castel Film Studio,Meda Andreea Victor,Alexandru Potocean,Valentin Teodosiu,87.0,Comedy Drama,Română,Romania France Luxembourg,,,2009.0
a fine mess,Blake Edwards,Columbia Pictures Corporation Blake Edwards,Ted Danson,Howie Mandel,Richard Mulligan,90.0,Comedy,English,United States of America,,6029824.0,1986.0
thomas pynchon: a journey into the mind of p.,Fosco Dubini,ARTE Dubini Filmproduktion,Richard Lane,George Plimpton,Jules Siegel,96.0,Documentary,English,Germany Switzerland,,,2003.0
rahtree: flower of the night,Yuthlert Sippapak,Sahamongkolfilm,Laila Boonyasak,Krit Sripoomseth,Chompunoot Piyapane,109.0,Comedy Horror,ภาษาไทย,Thailand,,,2003.0
beautiful,Dean O'Flaherty,Kojo Pictures,Deborra-Lee Furness,Peta Wilson,Aaron Jeffery,97.0,Drama Mystery Thriller,English,Australia,1500000.0,56000.0,2009.0
stan helsing,Bo Zenga,Insight Productions,Diora Baird,Leslie Nielsen,Steve Howey,90.0,Comedy Horror,English,Canada United States of America,108.0,1400000.0,2009.0
forgiven,Paul Wilmshurst,unknown,Lucy Cohu,Derek Riddell,Kelsey Sanders,75.0,Drama Thriller,English,unknown,,,2007.0
peter pan,Vincent J. Donehue,Universal Pictures Columbia Pictures Revolution Studios Red Wagon Entertainment Allied Stars,Cyril Ritchard,Mary Martin,Lynn Fontanne,100.0,Comedy Family Fantasy,English,United Kingdom United States of America,100000000.0,121975011.0,1960.0
wicked city,Yoshiaki Kawajiri,Manga Madhouse,Yuusaku Yara,Arisa Andô,Ichirō Nagai,82.0,Animation Thriller Horror Fantasy,日本語,Japan,,,1987.0
cabiria,Giovanni Pastrone,Italia Film,Carolina Catena,Lidia Quaranta,Gina Marangoni,148.0,Drama History,unknown,Italy,210.0,,1914.0
virginia city,Michael Curtiz,Warner Bros.,Errol Flynn,Miriam  Hopkins,Randolph Scott,121.0,Action Western,English,United States of America,1179000.0,2372567.0,1940.0
female yakuza tale,Teruo Ishii,TOEI Company,Reiko Ike,Makoto Ashikawa,Arumi Kuri,86.0,Action Crime Drama,日本語,Japan,,,1973.0
together again,Charles Vidor,Columbia Pictures Corporation,Irene Dunne,Charles Boyer,Charles Coburn,93.0,Comedy Romance,English,United States of America,,,1944.0
if you could only cook,William A. Seiter,Columbia Pictures,Herbert Marshall,Jean Arthur,Leo Carrillo,72.0,Comedy Romance,English,United States of America,,,1935.0
arn: the kingdom at road's end,Peter Flinth,Danmarks Radio (DR) Telepool AMC Pictures TV4 Sweden Molinare Studios Yleisradio (YLE) Svensk Filmindustri Film i Väst Juonifilmi Arion Communications Ltd. Dagsljus Filmequipment Sheba Films Europa Film Sound Production SF Norge A/S Tju-Bang Film,Joakim Nätterqvist,Morgan Alling,Bibi Andersson,128.0,Action Adventure Drama History,العربية Dansk English Norsk svenska,Denmark Finland Germany Norway Sweden United Kingdom,,,2008.0
japan's longest day,Kihachi Okamoto,Toho Company,Seiji Miyaguchi,Rokkô Toura,Yoshio Kosugi,157.0,Drama History War,日本語,Japan,,,1967.0
dante's hell animated,Boris Acosta,Dante's Inferno Animation,Jeff Conaway,Eric Roberts,Vincent Spano,35.0,Animation,Italiano,United States of America,,,2013.0
shriek of the mutilated,Michael Findlay,Ed Adlum and Mike Findlay Productions,Alan Brock,Jennifer Stock,Tawm Ellis,86.0,Horror,English,United States of America,,,1974.0
four eyed monsters,Susan Buice Arin Crumley,unknown,Susan Buice,Arin Crumley,Brad Calcaterra,71.0,Comedy Drama Fantasy Romance,English,United States of America,250000.0,245000.0,2005.0
extraordinary measures,Tom Vaughan,Double Feature Films CBS Films,Harrison Ford,Brendan Fraser,Keri Russell,105.0,Drama,English,United States of America,31000000.0,15134293.0,2010.0
havukka-ahon ajattelija,Kari Väänänen,MRP Matila Röhr Productions,Kai Lehtinen,Tommi Korpela,Hannu-Pekka Björkman,110.0,Comedy Drama,suomi,Finland,2225000.0,,2010.0
too many husbands,Wesley Ruggles,Columbia Pictures Corporation,Fred MacMurray,Jean Arthur,Melvyn Douglas,81.0,Comedy,English,United States of America,,,1940.0
the red baron,Nikolai Müllerschön,Niama Film,Matthias Schweighöfer,Til Schweiger,Lena Headey,120.0,Action Adventure Drama History War,Deutsch Français English,Germany United Kingdom,18000000.0,40239.0,2008.0
the holy innocents,Mario Camus,Televisión Española (TVE) Ganesh Pictures,Alfredo Landa,Terele Pávez,Belén Ballesteros,107.0,Drama,Español,Spain,,3149062.0,1984.0
crime and punishment,Josef von Sternberg,Columbia Pictures Corporation B.P. Schulberg Productions,Edward Arnold,Peter Lorre,Marian Marsh,88.0,Crime Drama,English,United States of America,,,1935.0
more than a game,Kristopher Belman,Harvey Mason Media,LeBron James,Romeo Travis,Sian Cotton,105.0,Documentary,Español English,United States of America,,887029.0,2008.0
falling up,David M. Rosenthal,Romeo Sierra Hotel Salvatore/Ornston Productions,Joseph Cross,Sarah Roemer,Snoop Dogg,98.0,Comedy Drama Romance,English Deutsch,United States of America,,,2009.0
zach galifianakis: live at the purple onion,Michael Blieden,Red Envelope Entertainment NetFlix Sixth Way Productions The Claw Anacol Productions Inc. Billios,Zach Galifianakis,Joe Wagner,Brian Unger,61.0,Comedy,English,United States of America,,,2007.0
when in rome,Mark Steven Johnson,Krasnoff Foster Productions Touchstone Pictures Film Production Consultants,Josh Duhamel,Kristen Bell,Anjelica Huston,91.0,Fantasy Comedy Romance,English Italiano,United States of America,55000000.0,36699403.0,2010.0
edge of darkness,Martin Campbell,Icon Productions BBC Films GK Films Warner Bros.,Mel Gibson,Ray Winstone,Danny Huston,117.0,Crime Drama Mystery Thriller,English,United Kingdom United States of America,80000000.0,74901339.0,2010.0
ethan mao,Quentin Lee,TLA Releasing,Jun Hee Lee,Raymond Ma,Julia Nickson,87.0,Drama Thriller,English,unknown,,,2004.0
charlie chan in shanghai,James Tinling,Fox Film Corporation,Warner Oland,Irene Hervey,Jon Hall,71.0,Crime Comedy Mystery Thriller,English,United States of America,,,1935.0
the hands of orlac,Robert Wiene,Pan-Film KG Wien,Conrad Veidt,Alexandra Sorina,Fritz Kortner,113.0,Crime Drama Horror,Deutsch,Austria Germany,,,1924.0
mad detective,Johnnie To Wai Ka-Fai,Milky Way Image Company,Lau Ching-Wan,Andy On,Gordon Lam Ka-Tung,91.0,Action Crime Thriller,普通话,Hong Kong,,,2007.0
the quince tree sun,Víctor Erice,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA) Igeldo Zine Produkzioak Euskal Média S.A.,Antonio Lopez,Maria Moreno,Enrique Gran,138.0,Drama Documentary,Español,Spain,,,1992.0
triangle,Christopher Smith,Dan Films UK Film Council Pictures in Paradise Pacific Film and Television Commission Icon Entertainment International Framestore Triangle Films,Melissa George,Liam Hemsworth,Emma Lung,99.0,Horror,English,Australia United Kingdom,12000000.0,1594955.0,2009.0
the perfect circle,Ademir Kenović,Butterfield Producitons,Mustafa Nadarević,Almedin Leleta,Almir Podgorica,110.0,Drama,Bosanski,Bosnia and Herzegovina France,1000.0,1000.0,1997.0
rampage,William Friedkin,De Laurentiis Entertainment Group (DEG),Michael Biehn,Alex McArthur,Nicholas Campbell,97.0,Thriller Drama,English,United States of America,120000000.0,796368.0,1987.0
the ambulance,Larry Cohen,Epic Productions,Eric Roberts,James Earl Jones,Megan Gallagher,91.0,Action Horror Thriller,English,United States of America,4000000.0,,1989.0
cimarron,Anthony Mann,Metro-Goldwyn-Mayer (MGM),Glenn Ford,Maria Schell,Anne Baxter,147.0,Action Adventure Drama Western,English,United States of America,1433000.0,1383000.0,1960.0
dangerous,Alfred E. Green,Warner Bros.,Bette Davis,Franchot Tone,Margaret Lindsay,79.0,Drama,English,United States of America,,,1935.0
i never sang for my father,Gilbert Cates,Columbia Pictures Corporation Janel Productions,Gene Hackman,Melvyn Douglas,Dorothy Stickney,92.0,Drama Family,English,United States of America,,,1970.0
space pirate captain harlock: arcadia of my youth,Tomoharu Katsumata,Toei Animation,Makio Inoue,Kei Tomiyama,Yûjirô Ishihara,130.0,Animation Action Adventure Drama Science Fiction,日本語,Japan,,,1982.0
i love you phillip morris,Glenn Ficarra John Requa,EuropaCorp,Jim Carrey,Ewan McGregor,Leslie Mann,98.0,Comedy Drama Romance,English,United States of America,13000000.0,10652035.0,2009.0
anne of green gables: the sequel,Kevin Sullivan,Canadian Broadcasting Corporation (CBC) Channel 4 Television Corporation Anne of Green Gables Productions,Colleen Dewhurst,Patricia Hamilton,Megan Follows,230.0,Drama Romance Family,English,United Kingdom United States of America Canada,,,1987.0
the donner party,Terrence Martin,unknown,Crispin Glover,Clayne Crawford,Michele Santopietro,95.0,Drama Western,English,unknown,,,2009.0
electric shadows,Jiang Xiao,Beijing Dadi Century,Xia Yu,Haibin Li,Zhengjia Wang,93.0,Drama Foreign,普通话,China,,,2004.0
mistress,Barry Primus,Tribeca Productions Meir Teper,Robert Wuhl,Martin Landau,Jace Alexander,110.0,Comedy,English,United States of America,,1102469.0,1992.0
extreme justice,Mark L. Lester,Arica Productions Trimark Pictures American Cinema Productions,Lou Diamond Phillips,Scott Glenn,Chelsea Field,96.0,Action Thriller,English,United States of America,8000000.0,,1993.0
the sun,Alexander Sokurov,Focus Features Anonymous Content This Is That,Issei Ogata,Robert Dawson,Kaori Momoi,110.0,Drama History Foreign,日本語,United States of America,20000000.0,76.0,2005.0
vivacious lady,George Stevens,RKO Radio Pictures,Ginger Rogers,James Stewart,James Ellison,90.0,Comedy Romance,English,United States of America,703000.0,1206000.0,1938.0
escape from suburbia: beyond the american dream,Gregory Greene,unknown,James Howard Kunstler,Michael Ruppert,Richard Heinberg,95.0,Documentary,English,unknown,,,2007.0
dead ahead: the exxon valdez disaster,Paul Seed,HBO Films BBC Film,John Heard,Christopher Lloyd,Bob Gunton,0.0,Drama TV Movie,English,United Kingdom United States of America,,,1992.0
temple grandin,Mick Jackson,Ruby Films HBO Films,Claire Danes,Catherine O'Hara,Julia Ormond,108.0,Drama,English,United States of America,,,2010.0
the first day of the rest of your life,Rémi Bezançon,StudioCanal Canal+ TPS Star Mandarin Films France 2 Cinéma,Jacques Gamblin,Zabou Breitman,Déborah François,114.0,Drama,Français,France,5900000.0,13200000.0,2008.0
me and him,Doris Dörrie,Neue Constantin Film,Griffin Dunne,Ellen Greene,Kelly Bishop,93.0,Comedy,Germany,Germany,,78814.0,1988.0
désirée,Henry Koster,Twentieth Century Fox Film Corporation,Marlon Brando,Jean Simmons,Merle Oberon,110.0,Drama Romance,English,United States of America,,,1954.0
thank god it's friday,Robert Klane,Motown Productions Casablanca Filmworks,Jeff Goldblum,Ray Vitte,Debra Winger,89.0,Comedy Music Romance,English,United States of America,,,1978.0
"captain newman, m.d.",David Miller,Universal Pictures,Gregory Peck,Tony Curtis,Angie Dickinson,126.0,Comedy Drama War,English Italiano,United States of America,,,1963.0
serious moonlight,Cheryl Hines,Magnolia Pictures Night and Day Pictures All For A Films,Meg Ryan,Timothy Hutton,Kristen Bell,84.0,Action Comedy Romance,English,United States of America,,348327.0,2009.0
the house of the devil,Ti West,Glass Eye Pix MPI Media Group,Jocelin Donahue,Mary Woronov,Greta Gerwig,95.0,Mystery Horror,English,United States of America,,,2009.0
black legion,Michael Curtiz Archie Mayo,Warner Bros.,Humphrey Bogart,Ann Sheridan,Dick Foran,83.0,Crime Drama,English,United States of America,235000.0,,1937.0
the hero: love story of a spy,Anil Sharma,Time Movies,Sunny Deol,Preity Zinta,Priyanka Chopra,160.0,Thriller Action Adventure Drama,हिन्दी,India,,,2003.0
lucky: no time for love,Radhika Rao Vinay Sapru,Sohail Khan Production,Salman Khan,Sneha Ullal,Mithun Chakraborty,180.0,Drama Foreign Romance,Hindi,India,,,2005.0
fish tank,Andrea Arnold,BBC Films Kasander Film Company ContentFilm UK Film Council,Katie Jarvis,Michael Fassbender,Kierston Wareing,123.0,Drama,English,United Kingdom Netherlands,3000000.0,2357852.0,2009.0
love stories,Aditya Chopra,Yash Raj Films,Amitabh Bachchan,Shah Rukh Khan,Aishwarya Rai Bachchan,216.0,Drama Romance,हिन्दी,India,,,2000.0
absurdistan,Veit Helmer,Veit Helmer-Filmproduktion Film und Fernseh Fonds Bayern,Max Mauff,Kristyna Malérová,Assun Planas,87.0,Comedy Romance,Pусский,Germany,,,2008.0
takva: a man's fear of god,Özer Kiziltan,Corazón International Dorje Film Yeni Sinemacilar,Erkan Can,Güven Kıraç,Meray Ülgen,96.0,Drama,Türkçe,Germany Turkey,,,2006.0
the wounds,Srđan Dragojević,Pandora Filmproduktion Cobra Film Department,Dragan Bjelogrlić,Dusan Pekic,Milan Marić,103.0,War Drama Comedy Crime,Srpski,Serbia Germany,10000.0,150000.0,1998.0
body bags,Tobe Hooper John Carpenter Larry Sulkis,Showtime Networks,John Carpenter,Robert Carradine,Alex Datcher,94.0,TV Movie Horror,English Deutsch,United States of America,,,1993.0
legend of the red dragon,Wong Jing,Eastern Productions,Jet Li,Chingmy Yau,Tse Miu,95.0,Comedy Action Adventure,广州话 / 廣州話,Hong Kong,,,1994.0
the hound of the baskervilles,Rodney Gibbons,Tiger Aspect BBC Isle of Man Film,Matt Frewer,Kenneth Welsh,Jason London,90.0,Crime Drama Mystery Thriller,English,Canada,,,2000.0
the royal scandal,Rodney Gibbons,Muse Entertainment Enterprises,Matt Frewer,Kenneth Welsh,Liliana Komorowska,120.0,Crime Thriller,Český English,Canada,,,2001.0
valentine's day,Garry Marshall,New Line Cinema Karz Entertainment Rice Films,Jessica Alba,Jessica Biel,Bradley Cooper,125.0,Comedy Romance,English,United States of America,52000000.0,216485654.0,2010.0
the wolfman,Joe Johnston,Universal Pictures Stuber Productions Relativity Media,Benicio del Toro,Anthony Hopkins,Emily Blunt,102.0,Drama Horror Thriller,English,United States of America,150000000.0,140700000.0,2010.0
babysitter wanted,Jonas Barnes Michael Manasseri,Big Screen Entertainment Group,Sarah Thompson,Matt Dallas,Bruce Thomas,93.0,Horror Thriller,English,United States of America,,,2009.0
shutter island,Martin Scorsese,Paramount Pictures Appian Way Phoenix Pictures Sikelia Productions,Leonardo DiCaprio,Mark Ruffalo,Ben Kingsley,138.0,Drama Thriller Mystery,English Deutsch,United States of America,80000000.0,294804195.0,2010.0
the sign of four,Rodney Gibbons,Granada Television,Matt Frewer,Kenneth Welsh,Sophie Lorain,90.0,Mystery Crime,English,United Kingdom,,,2001.0
the case of the whitechapel vampire,Rodney Gibbons,Muse Entertainment Enterprises,Matt Frewer,Kenneth Welsh,Norris Domingue,90.0,Thriller Mystery Crime,Italiano,Canada,,,2002.0
the headless woman,Lucrecia Martel,El Deseo,Maria Onetto,Claudia Cantero,César Bordón,87.0,Drama Mystery Thriller,Español,Argentina Spain France Italy,2700000.0,100177.0,2008.0
yellow,Chris Chan Lee,unknown,David Zaugh,John Cho,Ray Chang,90.0,Drama,English,United States of America,7000000.0,,1998.0
the other end of the line,James Dodson,Adlabs Films Ltd. Metro-Goldwyn-Mayer Pictures Hyde Park Entertainment Brass Hat Films,Jesse Metcalfe,Austin Basis,Larry Miller,106.0,Comedy Romance,English हिन्दी,India United Kingdom United States of America,14000000.0,115592.0,2008.0
bitch slap,Rick Jacobson,IM Global Bombshell Pictures,Julia Voth,Erin Cummings,America Olivo,109.0,Drama Action Comedy Thriller Crime,English,United States of America,,199436.0,2009.0
$9.99,Tatia Rosenthal,Australian Film Finance Corporation,Tom Budge,Josef Ber,Joel Edgerton,78.0,Animation Drama,English,Australia Israel,,,2008.0
ondine,Neil Jordan,Octagon Films Irish Film Board Wayfare Entertainment Little Wave Productions Start Motion Pictures Radio Telefís Éireann (RTÉ),Colin Farrell,Alicja Bachleda-Curuś,Dervla Kirwan,111.0,Drama Romance,English Français Română,Ireland United States of America,12000000.0,1644755.0,2009.0
1066: the battle for middle earth,Justin Hardy,Hardy Pictures,Ian Holm,Mike Bailey,Francis Magee,148.0,War History Action,English,United Kingdom,,,2009.0
the steam experiment,Philippe Martinez,West Bay One Cinepro Pictures,Val Kilmer,Armand Assante,Eric Roberts,90.0,Crime Drama Thriller,English,United States of America,,,2009.0
letters to father jacob,Klaus Härö,Kinotar,Kaarina Hazard,Jukka Keinonen,Heikki Nousiainen,74.0,Drama Foreign,suomi,Finland,,,2009.0
the bakery girl of monceau,Éric Rohmer,Les Films du Losange Studios Africa,Barbet Schroeder,Michèle Girardon,Claudine Soubrier,23.0,Romance,Français,France,,,1963.0
persuasion,Adrian Shergold,WGBH Clerkenwell Films,Sally Hawkins,Rupert Penry-Jones,Alice Krige,93.0,Drama Romance,English,United Kingdom United States of America,,,2007.0
the girl who played with fire,Daniel Alfredson,Nordisk Film Sveriges Television (SVT) Zweites Deutsches Fernsehen (ZDF) ZDF Enterprises Svenska Filminstitutet (SFI) Film i Väst Filmpool Stockholm Mälardalen Spiltan Underhållning,Michael Nyqvist,Noomi Rapace,Lena Endre,129.0,Drama Action Thriller Crime Mystery,svenska Italiano Français,Germany Sweden Denmark,4422952.0,66995253.0,2009.0
steal this film,Peter Sunde,unknown,Rickard Falkvinge,Gottfrid Svartholm,Fredrik Neij,32.0,Documentary,English,Sweden,3000.0,,2006.0
percy jackson & the olympians: the lightning thief,Chris Columbus,Ingenious Film Partners 1492 Pictures Dune Entertainment Fox 2000 Pictures Sunswept Entertainment Dune Entertainment III Big Screen Productions TCF Vancouver Productions,Logan Lerman,Brandon T. Jackson,Alexandra Daddario,118.0,Adventure Fantasy Family,English,Canada United States of America,95000000.0,226497209.0,2010.0
cop out,Kevin Smith,Warner Bros.,Bruce Willis,Tracy Morgan,Juan Carlos Hernández,107.0,Action Comedy Crime,English Español,United States of America,30000000.0,55583804.0,2010.0
mademoiselle,Tony Richardson,Procinex Woodfall Film Productions,Jeanne Moreau,Keith Skinner,Umberto Orsini,105.0,Drama,Français Italiano Latin,United Kingdom France,,,1966.0
trailer park boys: countdown to liquor day,Mike Clattenburg,Topsail Entertainment Trailer Park Productions,John Paul Tremblay,Robb Wells,Mike Smith,101.0,Comedy Crime,English,Canada,3500000.0,,2009.0
the ghost writer,Roman Polanski,Studio Babelsberg Runteam Ltd. R.P. Productions France 2 Cinéma,Ewan McGregor,Pierce Brosnan,Jon Bernthal,128.0,Thriller Mystery,English,Germany United Kingdom United States of America,45000000.0,60222298.0,2010.0
darling lili,Blake Edwards,Paramount Pictures Geoffrey Productions,Julie Andrews,Rock Hudson,Jeremy Kemp,107.0,Drama Comedy Thriller Music Romance,Deutsch English,United States of America,25000000.0,3250000.0,1970.0
the secret of kells,Tomm Moore Nora Twomey,Gébéka Films Cartoon Saloon,Evan McGuire,Christen Mooney,Brendan Gleeson,75.0,Animation Family Fantasy,English,Belgium France Ireland,8000000.0,1803412.0,2009.0
the vicious kind,Lee Toland Krieger,72nd Street Productions Candleridge Entertainment,Adam Scott,Brittany Snow,Alex Frost,92.0,Comedy Drama,English,United States of America,,,2009.0
the secret of santa vittoria,Stanley Kramer,Stanley Kramer Productions,Anthony Quinn,Anna Magnani,Giancarlo Giannini,139.0,Comedy Drama War,English,United States of America,,,1969.0
the spy next door,Brian Levant,Robert Simonds Productions Relativity Media Spy Next Door,Amber Valletta,Lucas Till,Jackie Chan,94.0,Action Comedy Family,English,United States of America,28000000.0,45236543.0,2010.0
i hope they serve beer in hell,Bob Gosse,Darko Entertainment Rudius Films,Matt Czuchry,Jesse Bradford,Marika Dominczyk,106.0,Comedy Drama,English,United States of America,7000000.0,1429299.0,2009.0
caged,John Cromwell,Warner Bros.,Eleanor Parker,Agnes Moorehead,Ellen Corby,96.0,Crime Drama,English,United States of America,,,1950.0
the house on 92nd street,Henry Hathaway,Twentieth Century Fox Film Corporation,William Eythe,Lloyd Nolan,Signe Hasso,88.0,Drama Action Thriller Crime,English,United States of America,,2500000.0,1945.0
blood done sign my name,Jeb Stuart,unknown,Natalie Alyn Lind,Michael Rooker,Emily Alyn Lind,0.0,Drama Crime,English,unknown,10000000.0,82739.0,2010.0
thérèse raquin,Marcel Carné,Paris Films Productions Lux Film,Simone Signoret,Raf Vallone,Jacques Duby,102.0,Thriller Drama,Français,France Italy,,,1953.0
mysterious island,Russell Mulcahy,Larry Levinson Productions Hallmark Entertainment Silverstar Ltd.,Kyle MacLachlan,Danielle Calvert,Gabrielle Anwar,172.0,Action Adventure Drama Fantasy,Pусский,United States of America,2000000.0,,2005.0
dare,Adam Salky,Next Wednesday Productions Gigantic Pictures,Emmy Rossum,Zach Gilford,Ashley Springer,100.0,Drama Thriller,English,United States of America,,18088.0,2009.0
agora,Alejandro Amenábar,Himenóptero Telecinco Cinema Mod Producciones Nimar Studios Canal+ España Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA) Government of Malta,Rachel Weisz,Max Minghella,Oscar Isaac,127.0,Adventure Drama History,English,Spain,70000000.0,39041505.0,2009.0
tom thumb,George Pal,Galaxy Pictures Limited,Russ Tamblyn,Alan Young,June Thorburn,98.0,Adventure Fantasy Action Family,English Deutsch,United States of America,,,1958.0
